seed,dimension,timeBoscia_BLMO_Lazy,solutionBoscia_BLMO_Lazy,terminationBoscia_BLMO_Lazy,numberNodesBoscia_BLMO_Lazy,dualGapBoscia_BLMO_Lazy,lbBoscia_BLMO_Lazy,relGapBoscia_BLMO_Lazy,timeBoscia_BLMO_DICG,solutionBoscia_BLMO_DICG,terminationBoscia_BLMO_DICG,numberNodesBoscia_BLMO_DICG,dualGapBoscia_BLMO_DICG,lbBoscia_BLMO_DICG,relGapBoscia_BLMO_DICG,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_BLMO_DICG_Lazy,solutionBoscia_BLMO_DICG_Lazy,terminationBoscia_BLMO_DICG_Lazy,numberNodesBoscia_BLMO_DICG_Lazy,dualGapBoscia_BLMO_DICG_Lazy,lbBoscia_BLMO_DICG_Lazy,relGapBoscia_BLMO_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_BLMO_DICG_WS,solutionBoscia_BLMO_DICG_WS,terminationBoscia_BLMO_DICG_WS,numberNodesBoscia_BLMO_DICG_WS,dualGapBoscia_BLMO_DICG_WS,lbBoscia_BLMO_DICG_WS,relGapBoscia_BLMO_DICG_WS,timeBoscia_BLMO_DICG_Lazy_WS,solutionBoscia_BLMO_DICG_Lazy_WS,terminationBoscia_BLMO_DICG_Lazy_WS,numberNodesBoscia_BLMO_DICG_Lazy_WS,dualGapBoscia_BLMO_DICG_Lazy_WS,lbBoscia_BLMO_DICG_Lazy_WS,relGapBoscia_BLMO_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
1,90,7.327,0.7350000000000005,1,2871,0.005001545546541419,0.7299984544534591,0.006851446761330495,7.948,0.7350000000000005,1,7274,0.005000838419858544,0.729999161580142,0.00685047145675322,11.097,0.7350000000000005,1,2871,0.005001545546540975,0.7299984544534596,0.006851446761329883,42.258,0.7350000000000005,1,7274,0.005000838419858766,0.7299991615801418,0.006850471456753526,7.169,0.7350000000000005,1,6674,0.005002460089362004,0.7299975399106385,0.006852708147447144,43.275,0.7350000000000005,1,6666,0.005002460089362115,0.7299975399106384,0.0068527081474472964,8.099,0.7350000000000005,1,6939,0.005001480688543891,0.7299985193114567,0.006851357305849535,8.504,0.7350000000000005,1,3503,0.005000530845459372,0.7299994691545412,0.00685004723530937,30.506,0.7350000000000005,1,3503,0.005000530845458484,0.7299994691545421,0.006850047235308144,48.639,0.7350000000000005,1,6939,0.00500148068854378,0.7299985193114568,0.006851357305849381,7.169
2,90,7.843,1.070000000000001,1,18682,0.010002014437648699,1.0599979855623523,0.009435880609096073,6.65,1.070000000000001,1,48454,0.010001479603528152,1.0599985203964728,0.009435371286921498,26.304,1.070000000000001,1,18682,0.010002014437648699,1.0599979855623523,0.009435880609096073,233.602,1.070000000000001,1,48454,0.010001479603528152,1.0599985203964728,0.009435371286921498,8.106,1.070000000000001,1,44104,0.01000152085696926,1.0599984791430317,0.009435410572527525,224.214,1.070000000000001,1,44098,0.01000152085696926,1.0599984791430317,0.009435410572527525,9.1,1.070000000000001,1,47345,0.01000245307991765,1.0599975469200833,0.00943629832821846,9.152,1.070000000000001,1,23301,0.01000111831438244,1.0599988816856185,0.009435027231801021,132.636,1.070000000000001,1,23301,0.010001118314382662,1.0599988816856183,0.009435027231801233,273.827,1.070000000000001,1,47345,0.01000245307991765,1.0599975469200833,0.00943629832821846,6.65
3,90,7.976,0.8700000000000006,1,5807,0.005001555884244002,0.8649984441157565,0.005782155931340242,7.617,0.8700000000000006,1,15776,0.005001009301296877,0.8649989906987037,0.00578152038912474,13.607,0.8700000000000006,1,5807,0.005001555884243558,0.864998444115757,0.005782155931339726,83.01,0.8700000000000006,1,15776,0.005001009301295989,0.8649989906987046,0.005781520389123708,7.29,0.8700000000000006,1,12799,0.005001217936548397,0.8649987820634522,0.005781762980773228,79.739,0.8700000000000006,1,12794,0.005001217936548175,0.8649987820634524,0.005781762980772969,8.25,0.8700000000000006,1,15843,0.005000317790182285,0.8649996822098183,0.005780716332066102,8.871,0.8700000000000006,1,7382,0.005000369776894442,0.8649996302231061,0.005780776779759681,52.795,0.8700000000000006,1,7382,0.005000369776894442,0.8649996302231061,0.005780776779759681,99.571,0.8700000000000006,1,15843,0.005000317790182063,0.8649996822098185,0.005780716332065844,7.29
4,90,8.035,0.9100000000000021,1,7449,0.005001246089888056,0.9049987539101141,0.0055262463824174365,6.837,0.9100000000000021,1,20348,0.005000747879774781,0.9049992521202274,0.005525692831302408,15.095,0.9100000000000021,1,7449,0.005001246089887834,0.9049987539101143,0.00552624638241719,102.939,0.9100000000000021,1,20348,0.005000747879774781,0.9049992521202274,0.005525692831302408,7.82,0.9100000000000021,1,15949,0.005000909864636305,0.9049990901353658,0.005525872809317731,95.276,0.9100000000000021,1,15993,0.005000972983540963,0.9049990270164612,0.005525942939439204,8.366,0.9100000000000021,1,21643,0.005000774157875476,0.9049992258421267,0.005525722028349934,7.794,0.9100000000000021,1,9562,0.0050004167064070515,0.9049995832935951,0.0055253248716522815,61.923,0.9100000000000021,1,9562,0.0050004167064068294,0.9049995832935953,0.005525324871652035,131.725,0.9100000000000021,1,21643,0.005000774157875254,0.9049992258421269,0.0055257220283496875,6.837
5,90,8.343,1.0250000000000008,1,14564,0.010000648045004112,1.0149993519549967,0.009852861507489439,6.642,1.0250000000000008,1,37406,0.010002590435683967,1.0149974095643168,0.009854794053097667,20.521,1.0250000000000008,1,14564,0.010000648045004112,1.0149993519549967,0.009852861507489439,181.517,1.0250000000000008,1,37406,0.010002590435683967,1.0149974095643168,0.009854794053097667,8.347,1.0250000000000008,1,35712,0.010005995699807979,1.0149940043001928,0.009858182075377682,206.212,1.0250000000000008,1,35719,0.010005995699807979,1.0149940043001928,0.009858182075377682,8.15,1.0250000000000008,1,35467,0.010000578178378072,1.0149994218216227,0.009852791995122522,8.577,1.0250000000000008,1,17885,0.01000286639121506,1.0149971336087857,0.009855068610539055,105.533,1.0250000000000008,1,17885,0.010002866391215282,1.0149971336087855,0.009855068610539275,183.469,1.0250000000000008,1,35467,0.01000057817837785,1.014999421821623,0.0098527919951223,6.642
6,90,8.257,0.9450000000000004,1,8581,0.005683769199813393,0.939316230800187,0.006050964535097504,12.717,0.9450000000000004,1,22498,0.00587795023875104,0.9391220497612494,0.006258984378276898,15.375,0.9450000000000004,1,8581,0.005683769199812949,0.9393162308001874,0.006050964535097028,112.019,0.9450000000000004,1,22498,0.0058779502387455995,0.9391220497612548,0.006258984378271069,13.452,0.9450000000000004,1,19853,0.006339887463733818,0.9386601125362666,0.006754188634481756,116.427,0.9450000000000004,1,19845,0.006339887463740257,0.9386601125362601,0.0067541886344886625,7.899,0.9450000000000004,1,21797,0.006554052598224724,0.9384459474017757,0.006983942566293321,8.483,0.9450000000000004,1,10607,0.006104128901860295,0.9388958710981401,0.0065013907183560805,66.661,0.9450000000000004,1,10607,0.006104128901859629,0.9388958710981408,0.006501390718355367,102.98,0.9450000000000004,1,21797,0.006554052598225502,0.9384459474017749,0.006983942566294156,7.899
7,90,8.223,0.8950000000000004,1,6578,0.005002866783243687,0.8899971332167567,0.005621216739386115,7.739,0.8950000000000004,1,16986,0.00500065099025393,0.8899993490097464,0.005618713087619537,14.182,0.8950000000000004,1,6578,0.005002866783243465,0.8899971332167569,0.005621216739385864,87.803,0.8950000000000004,1,16986,0.005000650990253708,0.8899993490097466,0.005618713087619286,13.163,0.8950000000000004,1,16026,0.00881287919670648,0.8861871208032939,0.009944715951996629,97.899,0.8950000000000004,1,16026,0.008812879196818058,0.8861871208031823,0.009944715952123788,8.483,0.8950000000000004,1,16179,0.005003685530498014,0.8899963144695023,0.0056221418551385205,8.361,0.8950000000000004,1,8144,0.005000560988673408,0.8899994390113269,0.005618611393989616,53.806,0.8950000000000004,1,8144,0.005000560988673186,0.8899994390113272,0.005618611393989365,83.466,0.8950000000000004,1,16179,0.005003685530498014,0.8899963144695023,0.0056221418551385205,7.739
8,90,8.063,0.6900000000000002,1,2207,0.005003435452762162,0.684996564547238,0.007304321965569683,6.287,0.6900000000000002,1,5970,0.00500691659246022,0.68499308340754,0.007309441093263318,10.091,0.6900000000000002,1,2207,0.005003435452761162,0.684996564547239,0.007304321965568214,35.433,0.6900000000000002,1,5970,0.005006916592458888,0.6849930834075413,0.0073094410932613586,12.731,0.6900000000000002,1,4510,0.005011672751381924,0.6849883272486182,0.007316435261768956,33.108,0.6900000000000002,1,4509,0.005011672751382368,0.6849883272486178,0.007316435261769609,8.182,0.6900000000000002,1,6847,0.00500767068193686,0.6849923293180633,0.0073105500129062645,8.228,0.6900000000000002,1,2840,0.005000440974069931,0.6849995590259302,0.007299918530138268,24.399,0.6900000000000002,1,2840,0.005000440974070153,0.68499955902593,0.007299918530138595,39.833,0.6900000000000002,1,6847,0.005007670681935972,0.6849923293180642,0.007310550012904958,6.287
9,90,8.244,0.9450000000000006,1,8556,0.0056764735392144106,0.9393235264607862,0.006043150607120864,8.033,0.9450000000000006,1,22906,0.005846123907451206,0.9391538760925494,0.00622488396872154,16.329,0.9450000000000006,1,8556,0.005676473539210858,0.9393235264607898,0.006043150607117059,115.533,0.9450000000000006,1,22906,0.00567385758225758,0.939326142417743,0.006040348848008817,13.718,0.9450000000000006,1,19291,0.006366951747937222,0.9386330482520634,0.006783217104696937,114.906,0.9450000000000006,1,19276,0.006366951747940108,0.9386330482520605,0.006783217104700033,8.454,0.9450000000000006,1,22081,0.005762394856908881,0.9392376051430917,0.0061351832862686405,8.22,0.9450000000000006,1,10596,0.006253269904918701,0.9387467300950819,0.006661296071076948,65.442,0.9450000000000006,1,10596,0.00625326990491859,0.938746730095082,0.006661296071076829,128.747,0.9450000000000006,1,22081,0.005762394856908992,0.9392376051430916,0.006135183286268759,8.033
10,90,8.985,1.1050000000000002,1,22018,0.010850338044285479,1.0941496619557147,0.009916685460461845,10.812,1.1050000000000002,1,60766,0.01091835275536468,1.0940816472446355,0.009979467970111509,30.59,1.1050000000000002,1,22018,0.010850338044283037,1.0941496619557172,0.00991668546045959,320.319,1.1050000000000002,1,60766,0.010918352755370675,1.0940816472446295,0.009979467970117045,15.73,1.1050000000000002,1,59014,0.010940033804373028,1.0940599661956272,0.009999482791071122,330.916,1.1050000000000002,1,59521,0.010940033804375027,1.0940599661956252,0.009999482791072968,9.38,1.1050000000000002,1,52855,0.010915895375254614,1.0940841046247456,0.009977199494182033,8.901,1.1050000000000002,1,26998,0.010939377654760163,1.09406062234524,0.009998877056109008,115.071,1.1050000000000002,1,26998,0.010939377654759275,1.094060622345241,0.009998877056108187,286.324,1.1050000000000002,1,52855,0.010915895375252394,1.0940841046247478,0.009977199494179982,8.901
1,100,7.311,0.7950000000000003,1,3997,0.005001956617575409,0.7899980433824249,0.006331606336845123,7.47,0.7950000000000003,1,10442,0.0050004730443775625,0.7899995269556227,0.0063297165045751455,12.144,0.7950000000000003,1,3997,0.005001956617575409,0.7899980433824249,0.006331606336845123,61.285,0.7950000000000003,1,10442,0.0050004730443776735,0.7899995269556226,0.006329716504575287,12.999,0.7950000000000003,1,9349,0.005002268721845171,0.7899977312781551,0.006332003908102227,61.043,0.7950000000000003,1,9332,0.005004283265431675,0.7899957167345686,0.006334570124147988,8.159,0.7950000000000003,1,10189,0.0050006928923225225,0.7899993071076777,0.006329996554846247,8.055,0.7950000000000003,1,4958,0.005000117995521913,0.7899998820044783,0.006329264230818668,30.257,0.7950000000000003,1,4958,0.005000117995521913,0.7899998820044783,0.006329264230818668,66.158,0.7950000000000003,1,10189,0.0050006928923225225,0.7899993071076777,0.006329996554846247,7.311
2,100,8.01,1.130000000000001,1,26125,0.010273301289382752,1.1197266987106183,0.0091748292696893,7.949,1.130000000000001,1,68140,0.010439852920261616,1.1195601470797394,0.00932495940257692,33.102,1.130000000000001,1,26125,0.01027330128938142,1.1197266987106196,0.009174829269688099,355.237,1.130000000000001,1,68140,0.010439852920261394,1.1195601470797396,0.009324959402576721,16.997,1.130000000000001,1,64361,0.010608625293271556,1.1193913747067294,0.009477136891510283,351.703,1.130000000000001,1,64363,0.010608625293271556,1.1193913747067294,0.009477136891510283,9.754,1.130000000000001,1,66069,0.01041967153601342,1.1195803284639876,0.009306765464795837,9.848,1.1300000000000008,1,32253,0.010447979745686231,1.1195520202543146,0.009332286090031703,136.359,1.1300000000000008,1,32253,0.01044797974568401,1.1195520202543168,0.009332286090029701,288.665,1.130000000000001,1,66069,0.010419671536012531,1.1195803284639885,0.009306765464795037,7.949
3,100,7.613,1.0600000000000005,1,17380,0.01049359457875787,1.0495064054212426,0.009998599841366413,7.197,1.0600000000000005,1,46344,0.010494966957533602,1.049505033042467,0.009999920559798722,24.884,1.0600000000000005,1,17380,0.01049359457876231,1.0495064054212382,0.009998599841370685,240.457,1.0600000000000005,1,46344,0.010494966957534935,1.0495050330424656,0.009999920559800004,10.003,1.0600000000000005,1,41510,0.010490738039518277,1.0495092619604822,0.009995850841679652,228.89,1.0600000000000005,1,41496,0.010492947735671887,1.0495070522643286,0.009997977348540138,8.964,1.0600000000000005,1,45233,0.010474666360475116,1.0495253336395254,0.009980384488815771,7.488,1.0600000000000005,1,21335,0.010492742398448662,1.0495072576015518,0.009997779741350068,93.87,1.0600000000000005,1,21335,0.010492742398448662,1.0495072576015518,0.009997779741350068,195.479,1.0600000000000005,1,45233,0.010474666360477336,1.0495253336395232,0.009980384488817908,7.197
4,100,6.972,0.7900000000000003,1,3709,0.005544758771379388,0.7844552412286209,0.007068292083427395,7.334,0.7900000000000003,1,10174,0.005692803411637248,0.784307196588363,0.007258384771171579,11.746,0.7900000000000003,1,3709,0.005544758771381386,0.7844552412286189,0.0070682920834299594,60.13,0.7900000000000003,1,10126,0.0056928034116378035,0.7843071965883625,0.007258384771172292,8.956,0.7900000000000003,1,8103,0.005793130589367146,0.7842068694106331,0.007387247951195512,53.467,0.7900000000000003,1,8128,0.005793130589367368,0.7842068694106329,0.007387247951195797,8.163,0.7900000000000003,1,10647,0.005783289946106995,0.7842167100538933,0.0073746068809341665,6.841,0.7900000000000003,1,4703,0.0059523986971734555,0.7840476013028268,0.007591884328556768,29.11,0.7900000000000003,1,4703,0.005952398697172789,0.7840476013028275,0.007591884328555912,55.164,0.7900000000000003,1,10647,0.005783289946106329,0.7842167100538939,0.00737460688093331,6.841
5,100,7.696,1.0900000000000007,1,21391,0.010000484215981542,1.0799995157840192,0.009259711758964772,8.228,1.0900000000000007,1,56148,0.010001308952533705,1.079998691047467,0.009260482475986757,28.588,1.0900000000000007,1,21391,0.010000484215981986,1.0799995157840188,0.009259711758965186,297.809,1.0900000000000007,1,56148,0.010001308952533927,1.0799986910474668,0.009260482475986966,10.258,1.0900000000000007,1,50462,0.010001237456451761,1.079998762543549,0.009260415662789687,277.531,1.0900000000000007,1,50457,0.010001237456452206,1.0799987625435485,0.009260415662790102,9.652,1.0900000000000007,1,54919,0.010000468961635756,1.079999531038365,0.009259697503776516,7.429,1.0900000000000007,1,26759,0.010000177775371544,1.0799998222246292,0.009259425390249376,113.994,1.0900000000000007,1,26717,0.010000142128178124,1.0799998578718226,0.009259392077961708,241.64,1.0900000000000007,1,54919,0.0100004689616362,1.0799995310383645,0.00925969750377693,7.429
6,100,7.139,0.9450000000000005,1,8625,0.005665489809878466,0.939334510190122,0.006031386847196497,6.679,0.9450000000000005,1,22436,0.0058799355322117774,0.9391200644677887,0.0062611116029599595,29.844,0.9450000000000005,1,8625,0.005665489809888791,0.9393345101901117,0.006031386847207555,122.227,0.9450000000000005,1,22436,0.005879935532206337,0.9391200644677942,0.006261111602954131,9.213,0.9450000000000005,1,20458,0.006501538477954094,0.9384984615220464,0.006927596308906006,120.186,0.9450000000000005,1,20453,0.006501538477959534,0.938498461522041,0.0069275963089118426,8.654,0.9450000000000005,1,21851,0.006481435310618511,0.938518564689382,0.006906027812847418,6.936,0.9450000000000005,1,10800,0.005827806507444966,0.9391721934925555,0.006205258788351426,53.385,0.9450000000000005,1,10800,0.005827806507443745,0.9391721934925568,0.006205258788350117,126.777,0.9450000000000005,1,21851,0.006481435310619177,0.9385185646893813,0.006906027812848133,6.679
7,100,7.365,0.8550000000000003,1,5126,0.006028512181879275,0.848971487818121,0.0071009595356055005,6.547,0.8550000000000003,1,13214,0.005798473999819143,0.8492015260001812,0.006828148351464345,23.078,0.8550000000000003,1,5126,0.006028512181879941,0.8489714878181204,0.007100959535606291,75.252,0.8550000000000003,1,13214,0.005798473999814924,0.8492015260001854,0.0068281483514593426,9.063,0.8550000000000003,1,12445,0.007459241943724493,0.8475407580562758,0.00880104215970839,78.817,0.8550000000000003,1,12449,0.007459241943724493,0.8475407580562758,0.00880104215970839,8.346,0.8550000000000003,1,12773,0.0068257589697198195,0.8481742410302805,0.008047590506201348,6.911,0.8550000000000003,1,6384,0.006647251909958851,0.8483527480900415,0.007835481083693422,35.42,0.8550000000000003,1,6384,0.006647251909958962,0.8483527480900414,0.007835481083693554,78.457,0.8550000000000003,1,12773,0.0068257589697198195,0.8481742410302805,0.008047590506201348,6.547
8,100,7.396,0.9150000000000004,1,7577,0.005000754359633652,0.9099992456403667,0.005495339016588547,13.485,0.9150000000000004,1,20578,0.005002448144286631,0.9099975518557137,0.005497210551924433,27.256,0.9150000000000004,1,7577,0.005000754359637982,0.9099992456403624,0.005495339016593331,115.395,0.9150000000000004,1,20578,0.005002448144286187,0.9099975518557142,0.005497210551923942,9.101,0.9150000000000004,1,15327,0.005000571069629922,0.9099994289303704,0.005495136492017014,110.969,0.9150000000000004,1,15330,0.0050005710696297,0.9099994289303707,0.005495136492016769,8.611,0.9150000000000004,1,23935,0.0050025317650544965,0.9099974682349459,0.005497302948279113,11.653,0.9150000000000004,1,9736,0.0050004743535543295,0.909999525646446,0.005495029626528749,56.634,0.9150000000000004,1,9736,0.0050004743535544405,0.9099995256464459,0.005495029626528872,140.749,0.9150000000000004,1,23935,0.0050025317650546075,0.9099974682349458,0.0054973029482792354,7.396
9,100,7.629,1.0150000000000006,1,14175,0.010000619442347425,1.0049993805576531,0.009950871250088025,9.516,1.0150000000000006,1,36596,0.010000553025248715,1.0049994469747519,0.009950804505766016,36.473,1.0150000000000006,1,14175,0.010000619442347425,1.0049993805576531,0.009950871250088025,205.502,1.0150000000000006,1,36596,0.010000553025249381,1.0049994469747512,0.009950804505766686,9.653,1.0150000000000006,1,32702,0.010002983921578501,1.004997016078422,0.00995324738436631,198.068,1.0150000000000006,1,32700,0.010002983921577835,1.0049970160784227,0.00995324738436564,9.214,1.0150000000000006,1,35929,0.01000020961090975,1.0049997903890908,0.009950459399636409,9.053,1.0150000000000006,1,17624,0.010045576146581192,1.0049544238534194,0.009996051470734577,89.676,1.0150000000000006,1,17620,0.010045576146578972,1.0049544238534216,0.009996051470732346,195.305,1.0150000000000006,1,35929,0.01000020961091086,1.0049997903890897,0.009950459399637525,7.629
10,100,9.582,1.2000000000000002,1,42991,0.01007162294454833,1.1899283770554518,0.00846405812211249,10.712,1.2000000000000002,1,122782,0.010133967135530053,1.1898660328644701,0.008516897579749928,112.9,1.2000000000000002,1,42991,0.010071622944547665,1.1899283770554525,0.008464058122111925,598.753,1.2000000000000002,1,122782,0.01013396713553072,1.1898660328644695,0.008516897579750491,13.406,1.2000000000000002,1,110006,0.010196414260348341,1.1898035857396518,0.008569829829525729,583.046,1.2000000000000002,1,110001,0.010196414260347897,1.1898035857396523,0.008569829829525352,12.54,1.2000000000000002,1,103739,0.010144120250993094,1.189855879749007,0.008525503318211055,11.731,1.2000000000000002,1,52372,0.011848653151231181,1.188151346848769,0.009972343323648405,276.886,1.2000000000000002,1,52372,0.01184865315123207,1.188151346848768,0.00997234332364916,508.009,1.2000000000000002,1,103739,0.01014412025099265,1.1898558797490075,0.008525503318210679,9.582
1,110,8.339,1.1150000000000002,1,24746,0.010001607157174908,1.1049983928428253,0.009051241361033847,8.522,1.1150000000000002,1,65016,0.010000610126199128,1.104999389873801,0.009050330903206444,62.187,1.1150000000000002,1,24746,0.01000160715717513,1.104998392842825,0.00905124136103405,345.529,1.1150000000000002,1,65016,0.010000610126199128,1.104999389873801,0.009050330903206444,10.092,1.1150000000000002,1,62137,0.010000820500657204,1.104999179499343,0.009050523010513376,351.047,1.1150000000000002,1,62133,0.010000820500657204,1.104999179499343,0.009050523010513376,10.04,1.1150000000000002,1,62557,0.010000809504060237,1.10499919049594,0.009050512968766725,9.653,1.1150000000000002,1,31075,0.010000067949670344,1.1049999320503299,0.009049835805071222,174.921,1.1150000000000002,1,31075,0.010000067949670566,1.1049999320503296,0.009049835805071425,316.197,1.1150000000000002,1,62557,0.010000809504060237,1.10499919049594,0.009050512968766725,8.339
2,110,9.073,1.1750000000000005,1,34761,0.010223815469920572,1.16477618453008,0.008777493569758462,9.165,1.1750000000000005,1,90252,0.010429958162489372,1.1645700418375111,0.00895605913580991,71.313,1.1750000000000005,1,34761,0.010223815469919684,1.1647761845300808,0.008777493569757693,449.085,1.1750000000000005,1,90252,0.010429958162488706,1.1645700418375118,0.008956059135809335,11.952,1.1750000000000005,1,84000,0.01045254065803225,1.1645474593419682,0.008975624457536918,442.005,1.1750000000000005,1,84013,0.01045254065803225,1.1645474593419682,0.008975624457536918,11.882,1.1750000000000005,1,88953,0.010348433668106116,1.1646515663318944,0.00888543317783775,9.483,1.1750000000000005,1,43192,0.010355107207595804,1.1646448927924047,0.008891214199006132,225.199,1.1750000000000005,1,43192,0.010355107207594916,1.1646448927924056,0.008891214199005364,434.209,1.1750000000000005,1,88953,0.010348433668108115,1.1646515663318924,0.00888543317783948,9.073
3,110,8.099,1.0750000000000004,1,18913,0.010000292050583726,1.0649997079494167,0.009389948162369544,8.78,1.0750000000000004,1,50610,0.010000377515827275,1.0649996224841731,0.009390029164987698,54.697,1.0750000000000004,1,18913,0.010000292050585502,1.064999707949415,0.009389948162371228,285.199,1.0750000000000004,1,50610,0.01000037751582794,1.0649996224841725,0.00939002916498833,9.502,1.0750000000000004,1,45463,0.010000662197072074,1.0649993378029283,0.009390298981502876,275.538,1.0750000000000004,1,45463,0.010000662197072518,1.0649993378029279,0.009390298981503295,9.656,1.0750000000000004,1,49963,0.01000030673455421,1.0649996932654462,0.00938996207960567,7.941,1.0750000000000004,1,23996,0.01000024867080973,1.0649997513291907,0.00938990704770471,141.256,1.0750000000000004,1,23996,0.010000248670809953,1.0649997513291904,0.00938990704770492,271.349,1.0750000000000004,1,49963,0.010000306734554432,1.064999693265446,0.009389962079605881,7.941
4,110,8.958,0.9400000000000005,1,8713,0.005000979117507964,0.9349990208824925,0.00534864636840777,7.731,0.9400000000000005,1,23818,0.00500183358511308,0.9349981664148874,0.00534956512726851,20.43,0.9400000000000005,1,8713,0.005000979117507964,0.9349990208824925,0.00534864636840777,135.559,0.9400000000000005,1,23818,0.005001833585113524,0.934998166414887,0.005349565127268987,8.584,0.9400000000000011,1,19586,0.005002626582683911,0.9349973734173171,0.005350417792511905,134.806,0.9400000000000011,1,19585,0.005002626582683911,0.9349973734173171,0.005350417792511905,8.111,0.9400000000000011,1,24137,0.005000215517033002,0.934999784482968,0.005347825315059295,8.638,0.9400000000000004,1,10927,0.005000269695730641,0.9349997303042697,0.005347883570087707,69.157,0.9400000000000004,1,10927,0.0050002696957310855,0.9349997303042693,0.0053478835700881844,130.366,0.9400000000000011,1,24137,0.005000215517033446,0.9349997844829676,0.005347825315059773,7.731
5,110,8.608,1.0600000000000007,1,17233,0.010491840540688857,1.0495081594593119,0.009996911835439248,7.835,1.0600000000000007,1,45430,0.010470453889360742,1.04952954611064,0.009976330755205782,30.454,1.0600000000000007,1,17233,0.010491840540690411,1.0495081594593103,0.009996911835440745,247.499,1.0600000000000007,1,45430,0.010470453889357634,1.049529546110643,0.009976330755202791,8.58,1.0600000000000007,1,42447,0.010480834167702291,1.0495191658322984,0.009986319934796706,252.058,1.0600000000000007,1,42447,0.01048083416770429,1.0495191658322964,0.009986319934798628,8.559,1.0600000000000007,1,44897,0.010491263077544888,1.0495087369224558,0.009996356112583794,8.764,1.0600000000000007,1,21696,0.010492856110823068,1.0495071438891777,0.009997889172949791,123.874,1.0600000000000007,1,21696,0.010492856110821736,1.049507143889179,0.009997889172948509,209.204,1.0600000000000007,1,44881,0.010491263077545554,1.0495087369224552,0.009996356112584434,7.835
6,110,9.17,1.1350000000000005,1,27596,0.01000036936330595,1.1249996306366945,0.008889220130362382,8.956,1.1350000000000005,1,73746,0.010000334249279375,1.124999665750721,0.00888918864043046,42.764,1.1350000000000005,1,27596,0.010000369363305506,1.124999630636695,0.008889220130361985,375.309,1.1350000000000005,1,73746,0.010000334249279597,1.1249996657507209,0.00888918864043066,9.557,1.1350000000000005,1,67226,0.010001886949597694,1.1249981130504028,0.008890581089489867,355.96,1.1350000000000005,1,67189,0.010000649008188978,1.1249993509918115,0.008889470913358571,9.242,1.1350000000000005,1,72689,0.010000178963407436,1.124999821036593,0.008889049381530664,9.691,1.1350000000000005,1,34970,0.010000432721509078,1.1249995672784914,0.008889276949413698,184.933,1.1350000000000005,1,34970,0.0100004327215093,1.1249995672784912,0.008889276949413898,318.376,1.1350000000000005,1,72689,0.010000178963408324,1.1249998210365921,0.00888904938153146,8.956
7,110,8.387,1.0100000000000005,1,12659,0.006312275867711659,1.0036877241322888,0.006289083462855707,7.832,1.0100000000000005,1,33480,0.0066904625389230254,1.0033095374610774,0.006668393241684475,26.426,1.0100000000000005,1,12659,0.006312275867716766,1.0036877241322837,0.006289083462860828,196.945,1.0100000000000005,1,33480,0.006690462538937236,1.0033095374610632,0.006668393241698734,7.902,1.0100000000000005,1,30750,0.007973873786399688,1.0020261262136008,0.007957750379753976,197.221,1.0100000000000005,1,30750,0.007973873786405905,1.0020261262135945,0.007957750379760231,8.954,1.0100000000000005,1,33023,0.006595229624349441,1.003404770375651,0.006572850577419862,9.366,1.0100000000000005,1,16125,0.0070178037783019676,1.0029821962216985,0.006996937537613835,75.864,1.0100000000000005,1,16125,0.007017803778298859,1.0029821962217016,0.006996937537610715,160.292,1.0100000000000005,1,33023,0.0065952296243507735,1.0034047703756497,0.0065728505774211975,7.832
