seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Afw,solutionBoscia_Afw,terminationBoscia_Afw,numberNodesBoscia_Afw,dualGapBoscia_Afw,lbBoscia_Afw,relGapBoscia_Afw,timeBoscia_No_As_No_Ss,solutionBoscia_No_As_No_Ss,terminationBoscia_No_As_No_Ss,numberNodesBoscia_No_As_No_Ss,dualGapBoscia_No_As_No_Ss,lbBoscia_No_As_No_Ss,relGapBoscia_No_As_No_Ss,timeBoscia_No_As,solutionBoscia_No_As,terminationBoscia_No_As,numberNodesBoscia_No_As,dualGapBoscia_No_As,lbBoscia_No_As,relGapBoscia_No_As,timeBoscia_No_Ss,solutionBoscia_No_Ss,terminationBoscia_No_Ss,numberNodesBoscia_No_Ss,dualGapBoscia_No_Ss,lbBoscia_No_Ss,relGapBoscia_No_Ss,timeBoscia_Global_Tightening,solutionBoscia_Global_Tightening,terminationBoscia_Global_Tightening,numberNodesBoscia_Global_Tightening,dualGapBoscia_Global_Tightening,lbBoscia_Global_Tightening,relGapBoscia_Global_Tightening,timeBoscia_Local_Tightening,solutionBoscia_Local_Tightening,terminationBoscia_Local_Tightening,numberNodesBoscia_Local_Tightening,dualGapBoscia_Local_Tightening,lbBoscia_Local_Tightening,relGapBoscia_Local_Tightening,timeBoscia_No_Tightening,solutionBoscia_No_Tightening,terminationBoscia_No_Tightening,numberNodesBoscia_No_Tightening,dualGapBoscia_No_Tightening,lbBoscia_No_Tightening,relGapBoscia_No_Tightening,minimumTime
5,5,1,0.1,0.239,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,0.669,5.085363468798052,1,23,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,0.299,5.085363468798052,1,70,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,0.313,5.085363468798053,1,73,3.7311624012659195e-8,5.085363431486429,7.337060930022439e-9,4.331,5.085363468798052,1,55,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,4.361,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,4.296,5.085363468798052,1,56,3.7311620459945516e-8,5.0853634314864316,7.337060755368565e-9,5.225,5.085363468798053,1,56,3.7311624012659195e-8,5.085363431486429,7.337060930022439e-9,0.239
5,10,5,0.1,0.204,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,0.877,1.3877354705692668,1,80,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,0.279,1.3877354705692668,1,72,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,0.302,1.387735470569267,1,71,4.8413444586614673e-8,1.3877354221558225,3.4886636049533934e-8,4.258,1.3877354705692668,1,37,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,4.273,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,4.262,1.3877354705692668,1,40,4.8413420383752737e-8,1.3877354221558464,3.4886635889528934e-8,5.112,1.387735470569267,1,40,4.8413444586614673e-8,1.3877354221558225,3.4886636049533934e-8,0.204
5,15,1,1.0,0.204,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,0.868,1.259291947038172,1,94,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,0.301,1.259291947038172,1,74,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,0.314,1.2592919470381723,1,77,5.283911463926927e-8,1.2592918941990576,4.195935493813703e-8,4.32,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,4.261,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,4.242,1.259291947038172,1,39,5.28390753373742e-8,1.2592918941990967,4.195935476181206e-8,5.195,1.2592919470381723,1,39,5.283911463926927e-8,1.2592918941990576,4.195935493813703e-8,0.204
5,20,5,1.0,0.21,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,1.052,2.47963622141298,1,75,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,0.333,2.47963622141298,1,69,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,0.372,2.4796362214129806,1,70,1.3473129722996191e-8,2.479636207939851,5.433510820637373e-9,4.297,2.47963622141298,1,37,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,4.28,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,4.295,2.47963622141298,1,40,1.3473129722996191e-8,2.4796362079398504,5.433510641542872e-9,5.246,2.4796362214129806,1,40,1.3473129722996191e-8,2.479636207939851,5.433510820637373e-9,0.21
6,5,1,0.1,0.262,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,0.818,3.211017473016468,1,93,4.582456991641948e-8,3.211017427191898,1.4271053762235989e-8,0.275,3.211017473016468,1,73,4.582456991641948e-8,3.211017427191898,1.4271053762235989e-8,0.273,3.2110174730164687,1,77,4.582464629976357e-8,3.2110174271918224,1.4271054038839414e-8,4.316,3.2110174730164687,1,61,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,4.36,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,4.294,3.2110174730164687,1,62,4.5824603223110216e-8,3.2110174271918654,1.4271054038839414e-8,5.278,3.2110174730164687,1,62,4.582464629976357e-8,3.2110174271918224,1.4271054038839414e-8,0.262
6,10,5,0.1,0.035,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,0.702,3.665499737781815,1,19,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,0.037,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,0.04,3.665499737781815,1,18,8.755701275120487e-8,3.665499650224802,2.388677822372659e-8,4.184,3.665499737781815,1,16,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,4.13,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,4.124,3.665499737781815,1,17,8.755697722406808e-8,3.6654996502248376,2.388677822372659e-8,5.048,3.665499737781815,1,17,8.755701275120487e-8,3.665499650224802,2.388677822372659e-8,0.035
6,15,1,1.0,0.248,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,0.845,4.526011675027838,1,67,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,0.244,4.526011675027838,1,63,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,0.255,4.5260116750278385,1,67,9.762792352319138e-8,4.526011577399915,2.157040468173422e-8,4.3,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,4.401,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,4.332,4.526011675027838,1,58,9.762790043055247e-8,4.526011577399937,2.1570404485495565e-8,5.292,4.5260116750278385,1,58,9.762792352319138e-8,4.526011577399915,2.157040468173422e-8,0.244
6,20,5,1.0,0.189,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,0.653,1.2083682555308264,1,27,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,0.273,1.2083682555308264,1,74,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,0.267,1.2083682555308264,1,74,6.262819773894535e-8,1.2083681929026286,5.182874179895165e-8,4.284,1.2083682555308264,1,40,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,4.248,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,4.264,1.2083682555308264,1,41,6.262820306801586e-8,1.2083681929026233,5.182874179895165e-8,5.528,1.2083682555308264,1,41,6.262819773894535e-8,1.2083681929026286,5.182874179895165e-8,0.189
7,5,1,0.1,0.2,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,0.668,2.665073778163115,1,27,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,0.292,2.665073778163115,1,73,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,0.305,2.665073778163115,1,74,2.8528988949005907e-8,2.665073749634126,1.0704703794408051e-8,4.29,2.665073778163115,1,41,2.8528972073615932e-8,2.665073749634143,1.0704703794408051e-8,4.3,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,4.297,2.665073778163115,1,42,2.8528825080087472e-8,2.66507374963429,1.0704703794408051e-8,5.23,2.665073778163115,1,42,2.8528988949005907e-8,2.665073749634126,1.0704703794408051e-8,0.2
7,10,5,0.1,0.22,1.7363731205668058,1,53,4.593305558131533e-8,1.7363730746337502,2.645344842784083e-8,0.834,1.7363731205668058,1,42,4.593305558131533e-8,1.7363730746337502,2.645344842784083e-8,0.285,1.7363731205668058,1,65,4.593305558131533e-8,1.7363730746337502,2.645344842784083e-8,0.302,1.7363731205668058,1,71,4.593305558131533e-8,1.7363730746337502,2.645344842784083e-8,4.281,1.7363731205668058,1,52,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,4.311,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,4.287,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,5.217,1.7363731205668058,1,53,4.593305646949375e-8,1.7363730746337493,2.645344842784083e-8,0.22
7,15,1,1.0,0.22,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,0.804,4.261687815864774,1,85,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,0.246,4.261687815864774,1,69,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,0.261,4.261687815864774,1,73,6.78894425121257e-8,4.261687747975332,1.593017880614309e-8,4.35,4.261687815864774,1,61,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,4.329,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,4.332,4.261687815864774,1,62,6.788944784119622e-8,4.261687747975326,1.593017880614309e-8,5.278,4.261687815864774,1,62,6.78894425121257e-8,4.261687747975332,1.593017880614309e-8,0.22
7,20,5,1.0,0.267,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,0.783,1.2417842215013053,1,55,5.8268031288832844e-8,1.241784163233274,4.6922900714032486e-8,0.299,1.2417842215013053,1,74,5.82680201866026e-8,1.241784163233285,4.6922900714032486e-8,0.321,1.2417842215013055,1,76,5.826811544373811e-8,1.24178416323319,4.692290089284344e-8,4.375,1.2417842215013055,1,60,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,4.363,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,4.369,1.2417842215013055,1,61,5.8268115221693506e-8,1.2417841632331903,4.692290089284344e-8,5.273,1.2417842215013062,1,61,5.8268069258460287e-8,1.241784163233237,4.6922901429276285e-8,0.267
8,5,1,0.1,0.284,2.694721937624888,1,42,9.660865485372483e-8,2.694721841016233,3.5851067588219714e-8,0.815,2.6947219376248883,1,101,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,0.282,2.6947219376248883,1,74,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,0.305,2.694721937624888,1,76,9.660865485372483e-8,2.694721841016233,3.5851067588219714e-8,4.32,2.6947219376248883,1,41,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,4.317,2.6947219376248883,1,42,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,4.331,2.6947219376248883,1,42,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,5.254,2.694721937624888,1,42,9.660865485372483e-8,2.694721841016233,3.5851067588219714e-8,0.282
8,10,5,0.1,0.301,3.233885135863616,1,63,2.8012002495358956e-8,3.2338851078516133,8.6620277347974e-9,0.893,3.2338851358636154,1,92,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,0.271,3.2338851358636154,1,72,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,0.276,3.233885135863616,1,75,2.8012002495358956e-8,3.2338851078516133,8.6620277347974e-9,4.447,3.2338851358636154,1,62,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,4.318,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,4.434,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,5.269,3.233885135863616,1,63,2.8012002495358956e-8,3.2338851078516133,8.6620277347974e-9,0.271
8,15,1,1.0,0.545,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,1.397,3.352452770160834,1,282,0.002024151389098172,3.350428618771736,1.5332215191023807e-8,0.606,3.352452770160834,1,125,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,0.577,3.352452770160834,1,128,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,4.721,3.352452770160834,1,115,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,4.558,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,4.62,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,5.48,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,0.545
8,20,5,1.0,0.192,3.707298696663103,1,21,0.01390305611306264,3.6933956405500403,0.0037643018691038803,0.684,3.7072986966631016,1,21,3.686278216008532e-8,3.7072986598003195,0.0037643018691035195,0.206,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,0.203,3.707298696663103,1,22,0.01390305611306264,3.6933956405500403,0.0037643018691038803,4.322,3.7072986966631043,1,20,0.013903056113678591,3.6933956405494257,0.0037643018691042407,4.252,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,4.319,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,5.183,3.707298696663103,1,21,0.01390305611306264,3.6933956405500403,0.0037643018691038803,0.192
9,5,1,0.1,0.562,3.7959953365216172,1,107,7.014790304182839e-8,3.795995266373714,1.8479449556542823e-8,1.165,3.7959953365216155,1,100,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,0.724,3.7959953365216155,1,149,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,0.54,3.7959953365216172,1,121,7.014790304182839e-8,3.795995266373714,1.8479449556542823e-8,4.668,3.7959953365216155,1,105,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,4.571,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,4.655,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,5.539,3.7959953365216172,1,107,7.014790304182839e-8,3.795995266373714,1.8479449556542823e-8,0.54
9,10,5,0.1,0.663,0.5622672722197346,1,79,6.144484876458023e-8,0.5622672107748858,1.0928051216057986e-7,1.185,0.5622672722197355,1,97,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,0.692,0.5622672722197355,1,125,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,0.622,0.5622672722197346,1,118,6.144484876458023e-8,0.5622672107748858,1.0928051216057986e-7,4.725,0.5622672722197355,1,99,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,4.59,0.5622672722197355,1,79,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,4.693,0.5622672722197355,1,79,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,5.601,0.5622672722197346,1,79,6.144484876458023e-8,0.5622672107748858,1.0928051216057986e-7,0.622
9,15,1,1.0,0.798,1.1653012423841398,1,104,6.20818569885273e-8,1.1653011803022828,5.327537467388738e-8,1.037,1.1653012423841405,1,65,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,0.755,1.1653012423841405,1,130,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,0.629,1.1653012423841398,1,118,6.20818569885273e-8,1.1653011803022828,5.327537467388738e-8,4.633,1.1653012423841405,1,55,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,4.699,1.1653012423841405,1,104,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,4.765,1.1653012423841405,1,104,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,5.643,1.1653012423841398,1,104,6.20818569885273e-8,1.1653011803022828,5.327537467388738e-8,0.629
9,20,5,1.0,0.489,0.13376590350839082,1,53,4.23451202991032e-8,0.13376586116327052,3.165614898364691e-7,0.834,0.13376590350838996,1,52,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,0.706,0.13376590350838996,1,123,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,0.669,0.13376590350839082,1,130,4.23451202991032e-8,0.13376586116327052,3.165614898364691e-7,4.524,0.13376590350838996,1,56,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,4.495,0.13376590350838996,1,53,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,4.577,0.13376590350838996,1,53,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,5.49,0.13376590350839082,1,53,4.23451202991032e-8,0.13376586116327052,3.165614898364691e-7,0.489
10,5,1,0.1,0.665,5.159338267215356,1,96,4.3860232779024955e-8,5.159338223355123,8.501135393775871e-9,1.265,5.159338267215357,1,130,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,0.62,5.159338267215357,1,109,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,0.557,5.159338267215356,1,110,0.018842950960168636,5.140495316255187,8.501135393775871e-9,4.625,5.159338267215357,1,93,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,4.683,5.159338267215357,1,96,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,4.662,5.159338267215357,1,96,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,5.566,5.159338267215356,1,96,4.3860232779024955e-8,5.159338223355123,8.501135393775871e-9,0.557
10,10,5,0.1,0.703,0.8255661158804138,1,124,3.7167515065661405e-8,0.8255660787128988,4.502064222843013e-8,1.413,0.8255661158804148,1,271,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,0.65,0.8255661158804148,1,115,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,0.802,0.8255661158804138,1,114,3.7167515065661405e-8,0.8255660787128988,4.502064222843013e-8,4.691,0.8255661158804148,1,105,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,4.699,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,4.758,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,7.9,0.8255661158804147,1,124,3.716735430536744e-8,0.8255660787130604,4.502064330427184e-8,0.65
10,15,1,1.0,0.649,1.918254234178397,1,108,9.000731360231384e-8,1.9182541441710834,4.692147486078172e-8,1.316,1.9182542341783964,1,242,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,0.621,1.9182542341783964,1,119,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,0.71,1.918254234178397,1,122,9.000731360231384e-8,1.9182541441710834,4.692147486078172e-8,4.681,1.9182542341783964,1,102,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,4.662,1.9182542341783964,1,108,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,4.69,1.9182542341783964,1,108,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,7.777,1.9182542341783968,1,108,9.000761469479812e-8,1.918254144170782,4.6921474745028236e-8,0.621
10,20,5,1.0,0.728,2.6076704768437207,1,96,5.193435237416111e-8,2.6076704249093683,1.9915995471692375e-8,1.325,2.6076704768437198,1,131,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,0.617,2.6076704768437198,1,111,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,0.723,2.6076704768437207,1,114,5.193435237416111e-8,2.6076704249093683,1.9915995471692375e-8,4.716,2.6076704768437198,1,93,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,4.683,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,4.679,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,7.839,2.607670476843722,1,96,5.193428487260121e-8,2.607670424909437,1.9915995982595752e-8,0.617
1,5,1,0.1,0.495,3.6436218122750543,1,74,8.49949559622587e-8,3.6436217272800984,2.3327052675609656e-8,1.274,3.643621812275055,1,166,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,0.569,3.7059243825565806,1,125,5.4566894114316256e-8,3.7059243279896865,0.01709910082323231,0.68,3.70592438255658,1,131,5.456850926677248e-8,3.705924327988071,0.01709910082323219,4.511,3.643621812275055,1,72,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,4.565,3.643621812275055,1,74,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,4.496,3.643621812275055,1,74,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,7.754,3.6436218122750548,1,74,8.499504833281435e-8,3.6436217272800064,2.3327052797490918e-8,0.495
1,10,5,0.1,0.132,3.294197974121157,1,20,2.2091655171863067e-8,3.294197952029502,6.706231833534095e-9,18.753,3.2941979741211584,1,5165,0.007211112259946084,3.2869868618612124,6.706232237962623e-9,0.123,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,0.118,3.294197974121157,1,21,2.2091655171863067e-8,3.294197952029502,6.706231833534095e-9,4.287,3.2941979741211584,1,19,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,4.295,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,4.304,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,7.237,3.294197974121158,1,20,2.20912284021324e-8,3.2941979520299296,6.706232103153113e-9,0.118
1,15,1,1.0,0.591,3.3974823906248117,1,98,4.323634161806922e-8,3.39748234738847,1.2725994485682474e-8,1.298,3.397482390624811,1,171,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,0.695,3.397482390624811,1,144,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,0.824,3.3974823906248117,1,150,4.323634161806922e-8,3.39748234738847,1.2725994485682474e-8,4.585,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,4.661,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,4.659,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,7.839,3.39748239062481,1,98,4.323638824743625e-8,3.3974823473884217,1.2725993962837421e-8,0.591
1,20,5,1.0,0.575,0.8664493447295628,1,108,8.694857234203823e-8,0.8664492577809905,1.0035044933239003e-7,1.126,0.8664493447295626,1,98,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,0.668,0.8664493447295626,1,149,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,0.856,0.8664493447295628,1,150,8.694857234203823e-8,0.8664492577809905,1.0035044933239003e-7,4.669,0.8664493447295626,1,99,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,4.629,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,4.63,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,7.862,0.8664493447295624,1,108,8.694832187572388e-8,0.8664492577812405,1.0035044881985083e-7,0.575
2,5,1,0.1,0.587,1.502105943055584,1,78,5.356794785527086e-8,1.5021058894876362,3.566189855865802e-8,0.951,1.5021059430555845,1,60,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,0.711,1.5021059430555845,1,119,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,1.016,1.502105943055584,1,152,5.356794785527086e-8,1.5021058894876362,3.566189855865802e-8,4.686,1.5021059430555845,1,79,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,4.579,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,4.654,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,7.74,1.5021059430555836,1,78,5.356768628672626e-8,1.5021058894878974,3.566189826301361e-8,0.587
2,10,5,0.1,0.586,-0.5204368475555325,1,54,8.721984290360751e-8,-0.5204369347753754,1.675896764675196e-7,1.257,-0.5204368475555328,1,111,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,0.61,-0.5204368475555328,1,127,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,0.932,-0.5204368475555325,1,145,8.721984290360751e-8,-0.5204369347753754,1.675896764675196e-7,4.572,-0.5204368475555328,1,52,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,4.606,-0.5204368475555328,1,54,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,4.632,-0.5204368475555328,1,54,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,7.697,-0.5204368475555328,1,54,8.721972344361006e-8,-0.5204369347752562,1.675896760408691e-7,0.586
2,15,1,1.0,0.456,4.69101707442986,1,68,1.9373611159778648e-8,4.691017055056249,4.129938333713081e-9,1.222,4.69101707442986,1,134,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,0.568,4.69101707442986,1,101,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,0.658,4.69101707442986,1,105,1.9373611159778648e-8,4.691017055056249,4.129938333713081e-9,4.56,4.69101707442986,1,69,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,4.53,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,4.636,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,7.702,4.691017074429861,1,68,1.937375238014738e-8,4.6910170550561086,4.129938523049084e-9,0.456
2,20,5,1.0,0.659,0.9076318062146531,1,105,5.851744888651922e-8,0.9076317476972042,6.447267742119712e-8,1.247,0.9076318062146532,1,131,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,0.651,0.9076318062146532,1,115,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,0.768,0.9076318062146531,1,118,5.851743178908464e-8,0.9076317476972213,6.447267742119712e-8,4.665,0.9076318062146532,1,99,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,4.615,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,4.651,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,7.888,0.9076318062146539,1,105,5.851707607362755e-8,0.9076317476975778,6.447267827744319e-8,0.651
3,5,1,0.1,0.583,1.0910343120805823,1,96,8.238258564219336e-8,1.0910342296979967,7.550870852603519e-8,1.061,1.0910343120805825,1,61,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,0.621,1.0910343120805825,1,111,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,0.766,1.0910343120805823,1,116,8.238258564219336e-8,1.0910342296979967,7.550870852603519e-8,4.641,1.0910343120805825,1,97,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,4.678,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,4.701,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,7.828,1.0910343120805823,1,96,8.238262960702514e-8,1.0910342296979527,7.550870852603519e-8,0.583
