seed,dimension,varA,M,timeBoscia,solutionBoscia,terminationBoscia,numberNodesBoscia,dualGapBoscia,lbBoscia,relGapBoscia,timeBoscia_Strong_Branching,solutionBoscia_Strong_Branching,terminationBoscia_Strong_Branching,numberNodesBoscia_Strong_Branching,dualGapBoscia_Strong_Branching,lbBoscia_Strong_Branching,relGapBoscia_Strong_Branching,timeBoscia_Hybrid_Branching_1,solutionBoscia_Hybrid_Branching_1,terminationBoscia_Hybrid_Branching_1,numberNodesBoscia_Hybrid_Branching_1,dualGapBoscia_Hybrid_Branching_1,lbBoscia_Hybrid_Branching_1,relGapBoscia_Hybrid_Branching_1,timeBoscia_Hybrid_Branching_2,solutionBoscia_Hybrid_Branching_2,terminationBoscia_Hybrid_Branching_2,numberNodesBoscia_Hybrid_Branching_2,dualGapBoscia_Hybrid_Branching_2,lbBoscia_Hybrid_Branching_2,relGapBoscia_Hybrid_Branching_2,timeBoscia_Hybrid_Branching_5,solutionBoscia_Hybrid_Branching_5,terminationBoscia_Hybrid_Branching_5,numberNodesBoscia_Hybrid_Branching_5,dualGapBoscia_Hybrid_Branching_5,lbBoscia_Hybrid_Branching_5,relGapBoscia_Hybrid_Branching_5,timeBoscia_Hybrid_Branching_10,solutionBoscia_Hybrid_Branching_10,terminationBoscia_Hybrid_Branching_10,numberNodesBoscia_Hybrid_Branching_10,dualGapBoscia_Hybrid_Branching_10,lbBoscia_Hybrid_Branching_10,relGapBoscia_Hybrid_Branching_10,timeBoscia_Hybrid_Branching_20,solutionBoscia_Hybrid_Branching_20,terminationBoscia_Hybrid_Branching_20,numberNodesBoscia_Hybrid_Branching_20,dualGapBoscia_Hybrid_Branching_20,lbBoscia_Hybrid_Branching_20,relGapBoscia_Hybrid_Branching_20,minimumTime
8,5,1,0.1,0.284,2.694721937624888,1,42,9.660865485372483e-8,2.694721841016233,3.5851067588219714e-8,13.24,2.694721937624888,1,61,9.660865485372483e-8,2.694721841016233,3.5851067588219714e-8,9.377,2.6947219376248883,1,61,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,9.2,2.6947219376248883,1,61,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,6.982,2.6947219376248883,1,42,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,7.273,2.6947219376248883,1,42,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,7.336,2.6947219376248883,1,42,9.66084821030222e-8,2.694721841016406,3.5851067753019364e-8,0.284
8,10,5,0.1,0.301,3.233885135863616,1,63,2.8012002495358956e-8,3.2338851078516133,8.6620277347974e-9,13.529,3.233885135863616,1,63,2.8012002495358956e-8,3.2338851078516133,8.6620277347974e-9,9.372,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,9.248,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,7.256,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,7.27,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,7.281,3.2338851358636154,1,63,2.8011979846809254e-8,3.2338851078516355,8.662027597473657e-9,0.301
8,15,1,1.0,0.545,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,13.84,3.352452770160834,1,109,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,9.736,3.352452770160834,1,109,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,9.462,3.352452770160834,1,109,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,7.51,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,7.514,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,7.566,3.352452770160834,1,102,5.140052650176585e-8,3.3524527187603077,1.5332215191023807e-8,0.545
8,20,5,1.0,0.192,3.707298696663103,1,21,0.01390305611306264,3.6933956405500403,0.0037643018691038803,13.483,3.707298696663103,1,21,0.01390305611306264,3.6933956405500403,0.0037643018691038803,9.166,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,9.253,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,7.222,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,7.195,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,7.312,3.7072986966631043,1,21,0.013903056113678591,3.6933956405494257,0.0037643018691042407,0.192
9,5,1,0.1,0.562,3.7959953365216172,1,107,7.014790304182839e-8,3.795995266373714,1.8479449556542823e-8,13.853,3.7959953365216172,1,107,7.014790304182839e-8,3.795995266373714,1.8479449556542823e-8,9.675,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,9.433,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,7.593,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,7.661,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,7.635,3.7959953365216155,1,107,7.014893022017077e-8,3.7959952663726853,1.8479449088587328e-8,0.562
9,10,5,0.1,0.663,0.5622672722197346,1,79,6.144484876458023e-8,0.5622672107748858,1.0928051216057986e-7,14.316,0.5622672722197346,1,75,6.144484876458023e-8,0.5622672107748858,1.0928051216057986e-7,9.708,0.5622672722197355,1,75,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,9.176,0.5622672722197355,1,75,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,7.298,0.5622672722197355,1,79,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,7.689,0.5622672722197355,1,79,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,7.61,0.5622672722197355,1,79,6.144484654413418e-8,0.562267210774889,1.0928051374021744e-7,0.663
9,15,1,1.0,0.798,1.1653012423841398,1,104,6.20818569885273e-8,1.1653011803022828,5.327537467388738e-8,13.385,1.1653012423841398,1,53,6.20818569885273e-8,1.1653011803022828,5.327537467388738e-8,9.64,1.1653012423841405,1,53,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,9.475,1.1653012423841405,1,53,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,7.415,1.1653012423841405,1,104,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,7.651,1.1653012423841405,1,104,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,7.742,1.1653012423841405,1,104,6.208137648400225e-8,1.165301180302764,5.327537524552828e-8,0.798
9,20,5,1.0,0.489,0.13376590350839082,1,53,4.23451202991032e-8,0.13376586116327052,3.165614898364691e-7,13.904,0.13376590350839082,1,55,4.23451202991032e-8,0.13376586116327052,3.165614898364691e-7,9.709,0.13376590350838996,1,55,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,9.383,0.13376590350838996,1,55,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,7.484,0.13376590350838996,1,53,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,7.448,0.13376590350838996,1,53,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,7.512,0.13376590350838996,1,53,4.234475925457559e-8,0.1337658611636307,3.1656148340416394e-7,0.489
10,5,1,0.1,0.665,5.159338267215356,1,96,4.3860232779024955e-8,5.159338223355123,8.501135393775871e-9,14.69,5.159338267215356,1,93,4.3860232779024955e-8,5.159338223355123,8.501135393775871e-9,9.764,5.159338267215357,1,93,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,9.49,5.159338267215357,1,125,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,7.257,5.159338267215357,1,96,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,7.603,5.159338267215357,1,96,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,7.677,5.159338267215357,1,96,4.386024166080915e-8,5.159338223355116,8.50113573807523e-9,0.665
10,10,5,0.1,0.703,0.8255661158804138,1,124,3.7167515065661405e-8,0.8255660787128988,4.502064222843013e-8,14.196,0.8255661158804138,1,124,3.7167515065661405e-8,0.8255660787128988,4.502064222843013e-8,9.723,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,9.484,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,7.778,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,7.648,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,7.756,0.8255661158804148,1,124,3.716742735804246e-8,0.8255660787129875,4.5020643438752054e-8,0.703
10,15,1,1.0,0.649,1.918254234178397,1,108,9.000731360231384e-8,1.9182541441710834,4.692147486078172e-8,14.091,1.918254234178397,1,102,9.000731360231384e-8,1.9182541441710834,4.692147486078172e-8,9.657,1.9182542341783964,1,102,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,9.464,1.9182542341783964,1,102,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,7.606,1.9182542341783964,1,108,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,7.631,1.9182542341783964,1,108,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,7.604,1.9182542341783964,1,108,9.000779943590942e-8,1.918254144170597,4.692147451352126e-8,0.649
10,20,5,1.0,0.728,2.6076704768437207,1,96,5.193435237416111e-8,2.6076704249093683,1.9915995471692375e-8,13.413,2.6076704768437207,1,96,5.193435237416111e-8,2.6076704249093683,1.9915995471692375e-8,9.314,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,9.253,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,7.678,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,7.287,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,7.267,2.6076704768437198,1,96,5.193426311222993e-8,2.6076704249094567,1.991599513109012e-8,0.728
1,5,1,0.1,0.495,3.6436218122750543,1,74,8.49949559622587e-8,3.6436217272800984,2.3327052675609656e-8,13.885,3.6436218122750543,1,114,8.49949559622587e-8,3.6436217272800984,2.3327052675609656e-8,9.686,3.643621812275055,1,114,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,9.48,3.643621812275055,1,114,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,7.161,3.643621812275055,1,74,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,7.524,3.643621812275055,1,74,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,7.549,3.643621812275055,1,74,8.499502524017544e-8,3.64362172728003,2.332705291937218e-8,0.495
1,10,5,0.1,0.132,3.294197974121157,1,20,2.2091655171863067e-8,3.294197952029502,6.706231833534095e-9,13.286,3.294197974121157,1,20,2.2091655171863067e-8,3.294197952029502,6.706231833534095e-9,9.03,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,9.07,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,7.192,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,6.859,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,7.272,3.2941979741211584,1,20,2.209093441507548e-8,3.294197952030224,6.706232237962623e-9,0.132
1,15,1,1.0,0.591,3.3974823906248117,1,98,4.323634161806922e-8,3.39748234738847,1.2725994485682474e-8,13.829,3.3974823906248117,1,94,4.323634161806922e-8,3.39748234738847,1.2725994485682474e-8,9.359,3.397482390624811,1,94,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,9.475,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,7.258,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,7.249,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,7.652,3.397482390624811,1,98,4.3236347391228946e-8,3.3974823473884634,1.2725994224259947e-8,0.591
1,20,5,1.0,0.575,0.8664493447295628,1,108,8.694857234203823e-8,0.8664492577809905,1.0035044933239003e-7,13.805,0.8664493447295628,1,108,8.694857234203823e-8,0.8664492577809905,1.0035044933239003e-7,9.723,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,9.789,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,7.589,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,7.645,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,7.639,0.8664493447295626,1,108,8.694864828129312e-8,0.8664492577809143,1.0035044907612043e-7,0.575
2,5,1,0.1,0.587,1.502105943055584,1,78,5.356794785527086e-8,1.5021058894876362,3.566189855865802e-8,13.868,1.502105943055584,1,74,5.356794785527086e-8,1.5021058894876362,3.566189855865802e-8,9.332,1.5021059430555845,1,74,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,9.76,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,7.509,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,7.286,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,7.561,1.5021059430555845,1,78,5.356762367014767e-8,1.5021058894879609,3.566189885430243e-8,0.587
2,10,5,0.1,0.586,-0.5204368475555325,1,54,8.721984290360751e-8,-0.5204369347753754,1.675896764675196e-7,13.519,-0.5204368475555325,1,47,8.721984290360751e-8,-0.5204369347753754,1.675896764675196e-7,9.553,-0.5204368475555328,1,47,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,9.585,-0.5204368475555328,1,47,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,7.555,-0.5204368475555328,1,54,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,7.485,-0.5204368475555328,1,54,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,7.555,-0.5204368475555328,1,54,8.721974120717846e-8,-0.520436934775274,1.675896760408691e-7,0.586
2,15,1,1.0,0.456,4.69101707442986,1,68,1.9373611159778648e-8,4.691017055056249,4.129938333713081e-9,13.573,4.69101707442986,1,68,1.9373611159778648e-8,4.691017055056249,4.129938333713081e-9,9.633,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,9.647,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,7.467,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,7.479,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,7.507,4.69101707442986,1,68,1.9373655568699633e-8,4.6910170550562045,4.129938333713081e-9,0.456
2,20,5,1.0,0.659,0.9076318062146531,1,105,5.851744888651922e-8,0.9076317476972042,6.447267742119712e-8,13.749,0.9076318062146531,1,105,5.851744888651922e-8,0.9076317476972042,6.447267742119712e-8,9.713,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,9.714,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,7.274,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,7.274,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,7.642,0.9076318062146532,1,105,5.851739981466153e-8,0.9076317476972534,6.447267754351799e-8,0.659
3,5,1,0.1,0.583,1.0910343120805823,1,96,8.238258564219336e-8,1.0910342296979967,7.550870852603519e-8,14.08,1.0910343120805823,1,96,8.238258564219336e-8,1.0910342296979967,7.550870852603519e-8,9.739,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,9.686,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,7.631,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,7.598,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,7.673,1.0910343120805825,1,96,8.238256365977747e-8,1.0910342296980189,7.550870872955274e-8,0.583
3,10,5,0.1,0.588,2.079116257483275,1,72,4.615712390076965e-8,2.079116211326151,2.2200357848842234e-8,13.783,2.079116257483275,1,95,4.615712390076965e-8,2.079116211326151,2.2200357848842234e-8,9.478,2.079116257483274,1,95,4.6157132338464635e-8,2.079116211326142,2.2200357421651865e-8,9.401,2.079116257483274,1,80,4.6157132338464635e-8,2.079116211326142,2.2200357421651865e-8,7.538,2.079116257483274,1,72,4.6157132338464635e-8,2.079116211326142,2.2200357421651865e-8,7.185,2.079116257483274,1,72,4.6157132338464635e-8,2.079116211326142,2.2200357421651865e-8,7.264,2.079116257483274,1,72,4.6157132338464635e-8,2.079116211326142,2.2200357421651865e-8,0.588
3,15,1,1.0,0.596,2.1402548558956194,1,101,6.086547310601986e-8,2.1402547950301463,2.843842389576917e-8,14.016,2.1402548558956194,1,106,6.086547310601986e-8,2.1402547950301463,2.843842389576917e-8,9.682,2.140254855895619,1,106,6.086559478646336e-8,2.140254795030024,2.8438423688275556e-8,9.69,2.140254855895619,1,106,6.086559478646336e-8,2.140254795030024,2.8438423688275556e-8,7.62,2.140254855895619,1,101,6.086559478646336e-8,2.140254795030024,2.8438423688275556e-8,7.6,2.140254855895619,1,101,6.086559478646336e-8,2.140254795030024,2.8438423688275556e-8,7.66,2.140254855895619,1,101,6.086559478646336e-8,2.140254795030024,2.8438423688275556e-8,0.596
3,20,5,1.0,0.205,3.857949865641383,1,21,0.008910409432772326,3.8490394562086108,0.0023149696266167342,13.412,3.857949865641383,1,21,0.008910409432772326,3.8490394562086108,0.0023149696266167342,9.405,3.8579498656413826,1,21,0.008910409432956179,3.8490394562084265,0.002314969626616619,9.083,3.8579498656413826,1,21,0.008910409432956179,3.8490394562084265,0.002314969626616619,7.308,3.8579498656413826,1,21,0.008910409432956179,3.8490394562084265,0.002314969626616619,7.295,3.8579498656413826,1,21,0.008910409432956179,3.8490394562084265,0.002314969626616619,7.239,3.8579498656413826,1,21,0.008910409432956179,3.8490394562084265,0.002314969626616619,0.205
4,5,1,0.1,0.515,3.5124846272613426,1,49,3.730012165803487e-8,3.512484589961221,1.0619298306571837e-8,13.416,3.5124846272613426,1,73,3.730012165803487e-8,3.512484589961221,1.0619298306571837e-8,9.334,3.5124846272613435,1,73,3.730080511132883e-8,3.5124845899605384,1.061929855943513e-8,9.639,3.5124846272613435,1,75,3.730080511132883e-8,3.5124845899605384,1.061929855943513e-8,7.065,3.5124846272613435,1,49,3.730080511132883e-8,3.5124845899605384,1.061929855943513e-8,7.555,3.5124846272613435,1,49,3.730080511132883e-8,3.5124845899605384,1.061929855943513e-8,7.457,3.5124846272613435,1,49,3.730080511132883e-8,3.5124845899605384,1.061929855943513e-8,0.515
4,10,5,0.1,0.642,1.0011534798147328,1,79,6.369266314365518e-8,1.0011534161220697,6.361928363623463e-8,13.805,1.0011534798147328,1,79,6.369266314365518e-8,1.0011534161220697,6.361928363623463e-8,9.333,1.0011534798147328,1,79,6.369261740246657e-8,1.0011534161221154,6.361928363623463e-8,9.339,1.0011534798147328,1,79,6.369261740246657e-8,1.0011534161221154,6.361928363623463e-8,7.588,1.0011534798147328,1,79,6.369261740246657e-8,1.0011534161221154,6.361928363623463e-8,7.614,1.0011534798147328,1,79,6.369261740246657e-8,1.0011534161221154,6.361928363623463e-8,7.243,1.0011534798147328,1,79,6.369261740246657e-8,1.0011534161221154,6.361928363623463e-8,0.642
4,15,1,1.0,0.609,1.0012176678740634,1,80,4.52565145359074e-8,1.0012176226175489,4.520147619614438e-8,13.831,1.0012176678740634,1,103,4.52565145359074e-8,1.0012176226175489,4.520147619614438e-8,9.66,1.0012176678740634,1,103,4.525648655828718e-8,1.0012176226175769,4.520147619614438e-8,9.605,1.0012176678740634,1,80,4.525648655828718e-8,1.0012176226175769,4.520147619614438e-8,7.58,1.0012176678740634,1,80,4.525648655828718e-8,1.0012176226175769,4.520147619614438e-8,7.743,1.0012176678740634,1,80,4.525648655828718e-8,1.0012176226175769,4.520147619614438e-8,7.544,1.0012176678740634,1,80,4.525648655828718e-8,1.0012176226175769,4.520147619614438e-8,0.609
4,20,5,1.0,0.56,-0.3706234321366113,1,56,5.148829274048694e-8,-0.37062348362490405,1.389234686098002e-7,13.719,-0.3706234321366113,1,56,5.148829274048694e-8,-0.37062348362490405,1.389234686098002e-7,9.258,-0.3706234321366112,1,56,5.148787929343257e-8,-0.3706234836244905,1.389234689093558e-7,9.647,-0.3706234321366112,1,56,5.148787929343257e-8,-0.3706234836244905,1.389234689093558e-7,7.535,-0.3706234321366112,1,56,5.148787929343257e-8,-0.3706234836244905,1.389234689093558e-7,7.587,-0.3706234321366112,1,56,5.148787929343257e-8,-0.3706234836244905,1.389234689093558e-7,7.511,-0.3706234321366112,1,56,5.148787929343257e-8,-0.3706234836244905,1.389234689093558e-7,0.56
5,5,1,0.1,0.609,5.227827813831572,1,96,9.507870313285594e-8,5.227827718752869,1.8187038335597172e-8,13.744,5.227827813831572,1,125,9.507870313285594e-8,5.227827718752869,1.8187038335597172e-8,9.475,5.2278278138315715,1,125,9.507874754177692e-8,5.227827718752824,1.8187038165702814e-8,9.51,5.2278278138315715,1,143,9.507874754177692e-8,5.227827718752824,1.8187038165702814e-8,7.516,5.2278278138315715,1,96,9.507874754177692e-8,5.227827718752824,1.8187038165702814e-8,7.61,5.2278278138315715,1,96,9.507874754177692e-8,5.227827718752824,1.8187038165702814e-8,7.53,5.2278278138315715,1,96,9.507874754177692e-8,5.227827718752824,1.8187038165702814e-8,0.609
5,10,5,0.1,0.799,2.653307207160749,1,110,8.505328885632935e-8,2.65330712210746,3.2055576283522544e-8,14.329,2.653307207160749,1,110,8.505328885632935e-8,2.65330712210746,3.2055576283522544e-8,9.545,2.653307207160749,1,110,8.505331905439562e-8,2.65330712210743,3.2055576283522544e-8,9.82,2.653307207160749,1,110,8.505331905439562e-8,2.65330712210743,3.2055576283522544e-8,7.712,2.653307207160749,1,110,8.505331905439562e-8,2.65330712210743,3.2055576283522544e-8,7.704,2.653307207160749,1,110,8.505331905439562e-8,2.65330712210743,3.2055576283522544e-8,7.645,2.653307207160749,1,110,8.505331905439562e-8,2.65330712210743,3.2055576283522544e-8,0.799
5,15,1,1.0,0.64,1.3490393487245942,1,102,5.590806306798868e-8,1.3490392928165311,4.1442872246710874e-8,14.228,1.3490393487245942,1,100,5.590806306798868e-8,1.3490392928165311,4.1442872246710874e-8,9.662,1.3490393487245946,1,100,5.5908828011652645e-8,1.3490392928157666,4.1442872575900104e-8,9.698,1.3490393487245946,1,100,5.5908828011652645e-8,1.3490392928157666,4.1442872575900104e-8,7.554,1.3490393487245946,1,102,5.5908828011652645e-8,1.3490392928157666,4.1442872575900104e-8,7.639,1.3490393487245946,1,102,5.5908828011652645e-8,1.3490392928157666,4.1442872575900104e-8,7.132,1.3490393487245946,1,102,5.5908828011652645e-8,1.3490392928157666,4.1442872575900104e-8,0.64
5,20,5,1.0,0.557,2.2960748012558363,1,138,4.013210697095815e-8,2.2960747611237293,1.7478571538897524e-8,13.782,2.2960748012558363,1,139,4.013210697095815e-8,2.2960747611237293,1.7478571538897524e-8,9.675,2.296074801255837,1,139,4.013236720723512e-8,2.29607476112347,1.747857192572222e-8,9.44,2.296074801255837,1,139,4.013236720723512e-8,2.29607476112347,1.747857192572222e-8,7.257,2.296074801255837,1,138,4.013236720723512e-8,2.29607476112347,1.747857192572222e-8,7.359,2.296074801255837,1,138,4.013236720723512e-8,2.29607476112347,1.747857192572222e-8,7.128,2.296074801255837,1,138,4.013236720723512e-8,2.29607476112347,1.747857192572222e-8,0.557
6,5,1,0.1,0.585,3.638683934425851,1,103,6.940380226083676e-8,3.6386838650220485,1.9073875289909585e-8,14.274,3.638683934425851,1,103,6.940380226083676e-8,3.6386838650220485,1.9073875289909585e-8,9.811,3.6386839344258517,1,103,6.940321561899054e-8,3.638683865022636,1.9073875534002904e-8,9.733,3.6386839344258517,1,103,6.940321561899054e-8,3.638683865022636,1.9073875534002904e-8,7.579,3.6386839344258517,1,103,6.940321561899054e-8,3.638683865022636,1.9073875534002904e-8,7.623,3.6386839344258517,1,103,6.940321561899054e-8,3.638683865022636,1.9073875534002904e-8,7.639,3.6386839344258517,1,103,6.940321561899054e-8,3.638683865022636,1.9073875534002904e-8,0.585
6,10,5,0.1,0.194,3.6801873601379227,1,20,0.007483431144760022,3.6727039289931627,0.0020375808367464935,13.732,3.6801873601379227,1,20,0.007483431144760022,3.6727039289931627,0.0020375808367464935,9.085,3.6801873601379222,1,20,0.0074834311443634505,3.672703928993559,0.0020375808367463725,9.414,3.6801873601379222,1,20,0.0074834311443634505,3.672703928993559,0.0020375808367463725,7.353,3.6801873601379222,1,20,0.0074834311443634505,3.672703928993559,0.0020375808367463725,7.29,3.6801873601379222,1,20,0.0074834311443634505,3.672703928993559,0.0020375808367463725,7.202,3.6801873601379222,1,20,0.0074834311443634505,3.672703928993559,0.0020375808367463725,0.194
6,15,1,1.0,0.6,5.135610922355204,1,104,3.827635719488853e-8,5.135610884078847,7.453126426215603e-9,13.958,5.135610922355204,1,104,3.827635719488853e-8,5.135610884078847,7.453126426215603e-9,9.747,5.135610922355202,1,104,3.827624261987239e-8,5.135610884078959,7.453125907380489e-9,9.639,5.135610922355202,1,104,3.827624261987239e-8,5.135610884078959,7.453125907380489e-9,7.255,5.135610922355202,1,104,3.827624261987239e-8,5.135610884078959,7.453125907380489e-9,7.254,5.135610922355202,1,104,3.827624261987239e-8,5.135610884078959,7.453125907380489e-9,7.215,5.135610922355202,1,104,3.827624261987239e-8,5.135610884078959,7.453125907380489e-9,0.6
6,20,5,1.0,0.522,0.8581538004403119,1,80,8.150322461375481e-8,0.8581537189370873,9.49750875807018e-8,13.876,0.8581538004403119,1,80,8.150322461375481e-8,0.8581537189370873,9.49750875807018e-8,9.501,0.8581538004403105,1,80,8.150314378951862e-8,0.8581537189371667,9.497508602822046e-8,9.371,0.8581538004403105,1,80,8.150314378951862e-8,0.8581537189371667,9.497508602822046e-8,7.517,0.8581538004403105,1,80,8.150314378951862e-8,0.8581537189371667,9.497508602822046e-8,7.58,0.8581538004403105,1,80,8.150314378951862e-8,0.8581537189371667,9.497508602822046e-8,7.634,0.8581538004403105,1,80,8.150314378951862e-8,0.8581537189371667,9.497508602822046e-8,0.522
7,5,1,0.1,0.484,0.9038410578993226,1,104,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,14.053,0.9038410578993221,1,102,7.06384724047382e-8,0.9038409872608497,7.815375933174416e-8,9.818,0.9038410578993226,1,102,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,9.73,0.9038410578993226,1,105,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,7.656,0.9038410578993226,1,104,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,7.619,0.9038410578993226,1,104,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,7.591,0.9038410578993226,1,104,7.063857143663199e-8,0.9038409872607511,7.815375982307971e-8,0.484
