seed,dimension,timeBoscia_Custom,solutionBoscia_Custom,terminationBoscia_Custom,numberNodesBoscia_Custom,dualGapBoscia_Custom,lbBoscia_Custom,relGapBoscia_Custom,timeBoscia_Custom_Lazy,solutionBoscia_Custom_Lazy,terminationBoscia_Custom_Lazy,numberNodesBoscia_Custom_Lazy,dualGapBoscia_Custom_Lazy,lbBoscia_Custom_Lazy,relGapBoscia_Custom_Lazy,timeBoscia_Custom_DICG,solutionBoscia_Custom_DICG,terminationBoscia_Custom_DICG,numberNodesBoscia_Custom_DICG,dualGapBoscia_Custom_DICG,lbBoscia_Custom_DICG,relGapBoscia_Custom_DICG,timeBoscia_MIP,solutionBoscia_MIP,terminationBoscia_MIP,numberNodesBoscia_MIP,dualGapBoscia_MIP,lbBoscia_MIP,relGapBoscia_MIP,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_Custom_DICG_Lazy,solutionBoscia_Custom_DICG_Lazy,terminationBoscia_Custom_DICG_Lazy,numberNodesBoscia_Custom_DICG_Lazy,dualGapBoscia_Custom_DICG_Lazy,lbBoscia_Custom_DICG_Lazy,relGapBoscia_Custom_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_Custom_DICG_WS,solutionBoscia_Custom_DICG_WS,terminationBoscia_Custom_DICG_WS,numberNodesBoscia_Custom_DICG_WS,dualGapBoscia_Custom_DICG_WS,lbBoscia_Custom_DICG_WS,relGapBoscia_Custom_DICG_WS,timeBoscia_Custom_DICG_Lazy_WS,solutionBoscia_Custom_DICG_Lazy_WS,terminationBoscia_Custom_DICG_Lazy_WS,numberNodesBoscia_Custom_DICG_Lazy_WS,dualGapBoscia_Custom_DICG_Lazy_WS,lbBoscia_Custom_DICG_Lazy_WS,relGapBoscia_Custom_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
10,10,3600.102,3.77223081061542,0,11758330,1.3512894373097843,2.4209413733056357,0.5581669396085738,3600.07,3.77223081061542,0,1615560,1.3080121107184337,2.4642186998969864,0.5308019579484213,3600.697,3.77223081061542,0,8556360,1.3024388096991086,2.4697920009163115,0.5273475698422758,3600.008,3.7760310998557385,0,450368,2.397752532565034,1.3782785672907045,1.739671928061915,3600.023,3.77223081061542,0,415484,1.7664433876168344,2.0057874229985857,0.8806732794126608,3600.072,3.77223081061542,0,250476,2.3842159194187222,1.3880148911966979,1.7177163836932143,3600.71,3.77223081061542,0,7569823,1.3351025677448325,2.4371282428705876,0.5478179376282116,3600.035,3.77223081061542,0,302158,2.3214135132576788,1.4508172973577413,1.6000729502505142,3600.736,3.77223081061542,0,7307658,1.3117450403168562,2.460485770298564,0.5331244163861532,3601.143,3.77223081061542,0,875500,1.4359943749095079,2.336236435705912,0.6146614071086564,3600.025,3.77223081061542,0,172797,1.9755978892382497,1.7966329213771703,1.0996113149946611,3600.024,3.77223081061542,0,439666,2.1848801524192045,1.5873506581962156,1.376431944093557,3600.008
1,11,3600.075,4.256211632699689,0,14811868,2.1162331935784087,2.13997843912128,0.9889039790734426,3600.068,4.256211632699689,0,2014637,2.051795702800174,2.2044159298995147,0.9307661385361619,3600.604,4.256211632699689,0,11843512,2.037096744031929,2.2191148886677596,0.9179771423438536,3600.009,4.256211632699689,0,384665,3.124034411854139,1.1321772208455494,2.759315727551029,3600.018,4.256211632699689,0,383553,2.534644306937933,1.7215673257617556,1.4722888085811043,3600.04,4.256211632699689,0,227242,3.079896074039053,1.1763155586606358,2.618256684070261,3600.59,4.256211632699689,0,8775731,2.1180859985162535,2.138125634183435,0.9906274751367288,3600.034,4.256211632699689,0,261431,3.0474778780488663,1.2087337546508223,2.521215169447484,3600.772,4.256211632699689,0,10158399,2.057075356286619,2.1991362764130695,0.9354014930088095,3601.279,4.256211632699689,0,459301,2.431069223068349,1.8251424096313396,1.3319887863212825,3600.019,4.256211632699689,0,85898,2.9091251100708737,1.347086522628815,2.159568120682975,3600.015,4.256211632699689,0,394112,2.9398634265076,1.3163482061920888,2.2333478426745383,3600.009
2,11,3600.048,4.299377448460617,0,15400172,2.136604690321194,2.1627727581394227,0.9879006854882247,3600.06,4.299377448460617,0,1991737,2.072095740257176,2.227281708203441,0.9303249484002452,3600.677,4.27892127755252,0,11831542,2.0329624983179064,2.2459587792346136,0.9051646526703875,3600.014,4.299377448460617,0,384428,3.163349635673585,1.1360278127870318,2.784570588912694,3600.017,4.299377448460617,0,375538,2.561038197601747,1.73833925085887,1.4732671981814838,3600.049,4.27892127755252,0,222608,3.1012022052254804,1.1777190723270397,2.633227463233533,3600.585,4.27892127755252,0,8460605,2.1232157371676736,2.1557055403848464,0.9849284595653205,3600.039,4.27892127755252,0,258143,3.043890567494545,1.2350307100579752,2.4646274320997716,3600.75,4.299377448460617,0,10052417,2.073600854663216,2.225776593797401,0.931630272526787,3601.246,4.299377448460618,0,319388,2.5613725103546345,1.7380049381059832,1.4737429418042554,3600.016,4.299377448460617,0,68240,2.9972519767975467,1.3021254716630701,2.3018150262965573,3600.015,4.299377448460617,0,395223,2.955128255573662,1.3442491928869549,2.198348543715417,3600.014
3,11,3600.043,4.382751070144192,0,15003100,2.2298887298897956,2.152862340254396,1.0357785949408627,3600.17,4.382751070144192,0,2014375,2.1771506753495418,2.20560039479465,0.9871011451066788,3600.637,4.382387002914291,0,11625896,2.1620325947776693,2.2203544081366213,0.9737331062351,3600.017,4.390752611008066,0,389866,3.2410840768918967,1.1496685341161696,2.8191465459072895,3600.02,4.382751070144192,0,384341,2.6575862203186045,1.7251648498255872,1.5404824765513188,3600.036,4.382387002914291,0,226486,3.1937262316628865,1.1886607712514041,2.686827317688443,3600.615,4.382387002914291,0,8699659,2.239767193655812,2.1426198092584787,1.0453404677663996,3600.018,4.382387002914291,0,262355,3.159016813529054,1.2233701893852365,2.5822247762278003,3600.783,4.386304253975443,0,10030545,2.1861986538931513,2.200105600082292,0.9936789642330711,3600.916,4.390752611008066,0,544970,2.4932963386618265,1.8974562723462398,1.3140204467420056,3600.019,4.390752611008066,0,98047,2.9651067050537017,1.4256459059543647,2.079833914346902,3600.028,4.389774604466846,0,394723,3.0532493043092455,1.336525300157601,2.284468018636992,3600.017
4,11,3600.048,4.499641348896248,0,14595287,2.3630183821748347,2.1366229667214136,1.1059594598483693,3600.075,4.492191637502038,0,2037256,2.3076992886387626,2.1844923488632753,1.0564007192973688,3600.628,4.486355434926344,0,11442212,2.2884561206662286,2.1978993142601158,1.041201526302217,3600.006,4.499641348896248,0,410932,3.34074299740288,1.1588983514933684,2.8826885404556526,3600.014,4.499641348896248,0,382510,2.7931188988184106,1.7065224500778378,1.6367314117027942,3600.037,4.486355434926344,0,230750,3.2993211520019674,1.187034282924377,2.7794657656169472,3600.59,4.486355434926344,0,8213187,2.3689555004143625,2.117399934511982,1.1188039924825819,3600.028,4.486355434926344,0,268083,3.2688489541367214,1.217506480789623,2.684871912974693,3600.727,4.489245874358679,0,9992609,2.3111349906270733,2.178110883731606,1.061073156508711,3601.026,4.499641348896248,0,808032,2.474163706577244,2.025477642319004,1.2215211142713636,3600.036,4.499641348896248,0,132904,2.976906096088749,1.5227352528074993,1.9549728625512308,3600.025,4.486355434926344,0,399342,3.1209318436166473,1.365423591309697,2.2856876528865953,3600.006
5,11,3600.049,4.472945133821389,0,14868954,2.3420291943918774,2.1309159394295114,1.0990716015850373,3600.077,4.447554389709741,0,2035675,2.2675454393107524,2.180008950398989,1.0401541878512666,3600.632,4.438901527123545,0,11411018,2.246521623049068,2.1923799040744774,1.0246954092554714,3600.023,4.472945133821389,0,388646,3.339573991067379,1.1333711427540099,2.9465846315377817,3600.016,4.478831781498024,0,380246,2.7793187213565504,1.6995130601414736,1.6353617907032676,3600.041,4.438901527123545,0,237372,3.256777367865449,1.1821241592580964,2.755021409857158,3600.566,4.438901527123545,0,8129046,2.3291710821346117,2.1097304449889336,1.1040135898246608,3600.032,4.438901527123545,0,264591,3.2367848493167113,1.202116677806834,2.6925712861932563,3600.781,4.4551153852551915,0,9992571,2.2814774623194,2.1736379229357916,1.049612466844504,3601.061,4.475211025401363,0,780498,2.4596139739585974,2.0155970514427652,1.2202905199717398,3600.025,4.47483687322846,0,135158,2.9557378394629827,1.5190990337654773,1.9457176745984934,3600.02,4.459947974437098,0,398161,3.1109748160770403,1.3489731583600575,2.306179924186959,3600.016
6,11,3600.054,4.418119417423162,0,14995422,2.2859639911887717,2.13215542623439,1.0721375951592909,3600.078,4.418119417423162,0,2034910,2.2382771643882378,2.179842253034924,1.0268069449851047,3600.722,4.418119417423162,0,11676764,2.224223738054525,2.193895679368637,1.0138238381027378,3600.014,4.422572487101518,0,404084,3.2870845138970983,1.1354879732044196,2.894865107748113,3600.024,4.418119417423162,0,385796,2.721360146333371,1.6967592710897907,1.6038575375430257,3600.037,4.418119417423162,0,233010,3.249100519658904,1.169018897764258,2.779339603382623,3600.688,4.418119417423162,0,8199657,2.3074772044578946,2.110642212965267,1.093258341126463,3600.035,4.418119417423162,0,267262,3.2255326327423344,1.1925867846808273,2.7046523357254753,3600.636,4.422572487101518,0,9866511,2.2545307757732194,2.1680417113282986,1.0398927123924804,3601.317,4.422572487101518,0,712884,2.428658948137369,1.993913538964149,1.2180362391235244,3600.018,4.422572487101518,0,158696,2.869572162918155,1.5530003241833628,1.8477601828107184,3600.025,4.422572487101518,0,399692,3.109467102994985,1.313105384106533,2.368025552732569,3600.014
7,11,3600.039,4.320332536314237,0,15264680,2.157338380274202,2.162994156040035,0.9973852098721397,3600.053,4.320332536314237,0,1992982,2.1011376473483816,2.2191948889658555,0.9468017693243298,3600.549,4.320332536314237,0,11605324,2.0823291249564337,2.2380034113578033,0.9304405499958905,3600.015,4.320332536314237,0,411201,3.1634118561836932,1.1569206801305438,2.734337721257383,3600.024,4.320332536314237,0,379711,2.5845235586600572,1.7358089776541799,1.488944689151714,3600.03,4.320332536314237,0,231188,3.1212994302536092,1.1990331060606279,2.6031803579706865,3600.599,4.320332536314237,0,7804225,2.185173804284406,2.135158732029831,1.0234245217951674,3600.04,4.320332536314237,0,254998,3.0901333714843684,1.2301991648298687,2.511896821123042,3600.677,4.320332536314237,0,9856625,2.1072645686225653,2.213067967691672,0.9521915275022194,3601.105,4.320332536314237,0,469324,2.4664887434144536,1.8538437928997835,1.33047280081585,3600.017,4.320332536314237,0,96845,2.908257463487758,1.4120750728264793,2.0595629222931087,3600.019,4.320332536314237,0,397566,2.9790232014798423,1.3413093348343947,2.220981487352169,3600.015
8,11,3600.057,4.4467742786694595,0,14593851,2.3001451812823093,2.1466290973871502,1.071514955276632,3600.082,4.4467742786694595,0,2031503,2.249671114884275,2.1971031637851843,1.0239260276738786,3600.561,4.4467742786694595,0,11629702,2.2355374080733617,2.211236870596098,1.0109895677846186,3600.02,4.4467742786694595,0,391430,3.2888915364401257,1.1578827422293339,2.8404357509533704,3600.044,4.4467742786694595,0,384099,2.7298723137126,1.7169019649568593,1.5899989454442693,3600.043,4.4467742786694595,0,236054,3.2550265164911307,1.1917477621783288,2.7313049118224906,3600.569,4.4467742786694595,0,8307636,2.323999203036254,2.1227750756332053,1.0947929574418171,3600.037,4.4467742786694595,0,268166,3.2232603613016657,1.2235139173677938,2.6344288491920267,3600.651,4.4467742786694595,0,9882837,2.2600232126515465,2.186751066017913,1.0335073103529167,3601.208,4.4467742786694595,0,807922,2.4223021860472542,2.0244720926222053,1.196510534709203,3600.025,4.4467742786694595,0,124758,2.944721597274353,1.5020526813951065,1.9604649249314583,3600.022,4.4467742786694595,0,399088,3.0989173409728004,1.3478569376966592,2.299144111146182,3600.02
9,11,3600.051,4.306167252558821,0,14701095,2.1469477538504895,2.1592194987083317,0.9943165829758469,3600.056,4.306167252558821,0,2033593,2.0973857467135986,2.2087815058452227,0.9495668725780113,3600.592,4.306167252558821,0,11557592,2.085328952302204,2.2208383002566174,0.9389827940472949,3600.02,4.306167252558821,0,388869,3.134162409108108,1.172004843450713,2.6741889563188574,3600.014,4.306167252558821,0,378458,2.581818510337205,1.7243487422216162,1.4972716638577659,3600.053,4.306167252558821,0,231628,3.101113280997137,1.2050539715616844,2.5734227297539736,3600.648,4.306167252558821,0,8438397,2.1680198977072913,2.13814735485153,1.013971227374942,3600.025,4.306167252558821,0,264326,3.0756227709673283,1.230544481591493,2.499399913597232,3600.686,4.306167252558821,0,9876632,2.109659984337689,2.1965072682211324,0.960461189844467,3601.194,4.306167252558821,0,945408,2.244196311654931,2.0619709409038904,1.088374364127149,3600.022,4.306167252558821,0,154464,2.7608412222981125,1.5453260302607088,1.786575239292602,3600.014,4.306167252558821,0,398273,2.9520416272739065,1.3541256252849148,2.1800352730587917,3600.014
10,11,3600.049,4.283739255018865,0,15255043,2.1149826622990355,2.16875659271983,0.9752051795017916,3600.112,4.283739255018865,0,1993321,2.0581103330677575,2.225628921951108,0.9247320219327063,3600.711,4.283739255018865,0,11519352,2.0397697750468384,2.243969479972027,0.909000676369389,3600.008,4.283739255018865,0,409082,3.107875535942075,1.1758637190767902,2.643057597169655,3600.015,4.283739255018865,0,377321,2.5400274191526075,1.7437118358662578,1.4566784298339919,3600.042,4.283739255018865,0,233580,3.051839802873703,1.2318994521451625,2.477344881970193,3600.552,4.283739255018865,0,7876334,2.143864700459608,2.1398745545592575,1.0018646634644301,3600.028,4.283739255018865,0,259855,3.0235422617128367,1.2601969933060286,2.399261605743725,3600.632,4.283739255018865,0,9773327,2.065015268211102,2.2187239868077633,0.9307220188222632,3601.248,4.283739255018865,0,510217,2.3857795808767053,1.89795967414216,1.2570233253006442,3600.019,4.283739255018865,0,92368,2.856205719284391,1.4275335357344745,2.0007976329710924,3600.027,4.283739255018865,0,315902,2.9659184492729556,1.3178208057459098,2.250623481084132,3600.008
1,12,3600.027,4.891359197315884,0,14654204,2.975752414167591,1.9156067831482932,1.5534254943892774,3600.048,4.891359197315884,0,2088247,2.8555481494849486,2.0358110478309355,1.4026587352138629,3600.625,4.891359197315884,0,13652512,2.82631186409576,2.0650473332201242,1.3686426546400563,3600.01,4.891359197315884,0,354458,3.8438657695665044,1.0474934277493797,3.6695846176575504,3600.018,4.891359197315884,0,341962,3.320559575043771,1.570799622272113,2.113929445845349,3600.051,4.891359197315884,0,205630,3.809271821895752,1.082087375420132,3.5202996619536036,3600.591,4.891359197315884,0,6391428,3.0682918452512724,1.8230673520646117,1.6830381180247962,3600.029,4.891359197315884,0,233047,3.7781436237278534,1.1132155735880307,3.393901157482402,3600.606,4.891359197315884,0,11281934,2.8584715856932283,2.0328876116226557,1.4061139284584403,3601.114,4.891359197315884,0,492169,3.235174629059782,1.6561845682561023,1.953390154133784,3600.027,4.891359197315884,0,92332,3.6759286773874837,1.2154305199284003,3.0243840492042513,3600.015,4.891359197315884,0,290390,3.739500780851592,1.1518584164642922,3.2464934295746555,3600.01
2,12,3600.027,4.844170563421807,0,14846954,2.922463868575978,1.9217066948458292,1.5207647849769474,3600.049,4.844170563421807,0,2049880,2.7999763437843788,2.0441942196374283,1.3697212901233038,3600.626,4.8335187848890655,0,13838046,2.7503522630428443,2.083166521846221,1.3202748000219036,3600.021,4.844170563421807,0,326856,3.8623415564986576,0.9818290069231494,3.9338230274968584,3600.015,4.844170563421807,0,332795,3.2766639595763567,1.5675066038454504,2.090366925114034,3600.059,4.8335187848890655,0,209338,3.7547279729094196,1.0787908119796459,3.4804968036567425,3600.516,4.8335187848890655,0,5766731,2.994292314223137,1.8392264706659285,1.6280171919986526,3600.023,4.8335187848890655,0,300163,3.6604410621335326,1.173077722755533,3.120373860254749,3600.686,4.844170563421807,0,11204021,2.798211185727578,2.045959377694229,1.3676768054315562,3601.123,4.844170563421807,0,268951,3.3007023604933607,1.5434682029284463,2.138497154804282,3600.022,4.844170563421807,0,64825,3.6797540742914068,1.1644164891304003,3.160170015317706,3600.025,4.844170563421807,0,287219,3.6782387196275934,1.1659318437942137,3.154763067159868,3600.015
3,12,3600.018,4.86165223973068,0,14821176,2.9409636806615462,1.9206885590691338,1.5312027901529706,3600.063,4.86165223973068,0,2073863,2.8247460813958174,2.0369061583348627,1.3867826310196838,3600.578,4.86165223973068,0,13492460,2.7944936927507307,2.0671585469799494,1.3518526176104846,3600.022,4.86165223973068,0,331617,3.8397264461137683,1.0219257936169117,3.7573437035225306,3600.022,4.86165223973068,0,337156,3.2964021178188863,1.5652501219117938,2.105990647547541,3600.028,4.86165223973068,0,206276,3.7862351889641355,1.0754170507665446,3.520713370004085,3600.61,4.86165223973068,0,6152129,3.046290252754879,1.8153619869758009,1.6780621576359398,3600.032,4.86165223973068,0,322289,3.707519847891911,1.1541323918387691,3.2123869619368994,3600.675,4.86165223973068,0,10264540,2.846322122742407,2.015330116988273,1.4123354277045073,3601.123,4.86165223973068,0,444530,3.2205942079027743,1.6410580318279058,1.9625108591165965,3600.02,4.86165223973068,0,82974,3.66318813234454,1.19846410738614,3.0565689116330597,3600.017,4.86165223973068,0,288560,3.720143253448877,1.1415089862818029,3.258969748075632,3600.017
4,12,3600.031,4.980422660515053,0,14295192,3.0213766040667567,1.9590460564482965,1.5422693071057452,3600.033,4.980422660515053,0,2135465,2.938245993270998,2.042176667244055,1.4387814925122029,3600.596,4.9590897380954315,0,12560056,2.900942298811462,2.0581474392839696,1.4094919748901473,3600.007,4.980422660515053,0,338845,3.932140398718544,1.0482822617965093,3.751032085556594,3600.012,4.980422660515053,0,342505,3.410903223990477,1.5695194365245762,2.173215026596498,3600.036,4.9590897380954315,0,205360,3.8711240668900353,1.0879656712053962,3.5581307106878457,3600.605,4.9590897380954315,0,6688608,3.092695210702721,1.8663945273927105,1.657042584143831,3600.031,4.9590897380954315,0,315260,3.817211737137872,1.1418780009575595,3.3429243176038272,3600.682,4.980422660515053,0,10053373,2.962921233787382,2.017501426727671,1.4686092384049285,3601.227,4.980422660515052,0,626537,3.2756719958427793,1.704750664672273,1.921496242075087,3600.028,4.980422660515053,0,108398,3.7137950782249836,1.2666275822900697,2.9320339539033418,3600.013,4.980422660515053,0,297185,3.8381851892265004,1.1422374712885528,3.3602340018636068,3600.007
5,12,3600.027,4.876542478606667,0,14693817,2.967691951113867,1.9088505274927998,1.5547010666213943,3600.044,4.87106840154018,0,2096628,2.842105781963265,2.028962619576915,1.4007679365507033,3600.628,4.864489957870131,0,13291126,2.8135970778417065,2.050892880028424,1.3718888515536276,3600.019,4.876542478606667,0,316848,3.886472772696671,0.9900697059099959,3.9254536821975825,3600.015,4.876542478606667,0,330902,3.323299431725148,1.5532430468815188,2.1395875155516784,3600.037,4.864489957870131,0,205146,3.7989211245309815,1.065568833339149,3.5651578815667757,3600.617,4.864489957870131,0,6543998,3.0490218082727534,1.8154681495973772,1.679468631244754,3600.023,4.864489957870131,0,319336,3.719227844283574,1.1452621135865568,3.2474905090820343,3600.657,4.876542478606667,0,10313588,2.8798016964262154,1.9967407821804515,1.4422511535430538,3601.123,4.876542478606667,0,473494,3.2342076050477218,1.6423348735589451,1.9692741456796707,3600.021,4.876542478606667,0,97525,3.6623304893351936,1.2142119892714733,3.0162200025158623,3600.02,4.876542478606667,0,295265,3.738564354252131,1.137978124354536,3.2852690875517965,3600.015
6,12,3600.082,4.955453637131294,0,14791098,3.025846482391266,1.9296071547400278,1.5681152896631607,3600.043,4.955453637131294,0,2010632,2.9323736701726624,2.0230799669586315,1.4494600895984378,3600.644,4.955453637131294,0,13020768,2.903860968129062,2.0515926690022317,1.4154178906972412,3600.019,4.955453637131294,0,333123,3.936062814133175,1.019390822998119,3.8611911401721906,3600.02,4.955453637131294,0,341705,3.397561805476122,1.557891831655172,2.1808714420605213,3600.039,4.955453637131294,0,211942,3.8815491268906674,1.0739045102406264,3.6144266923890105,3600.606,4.955453637131294,0,6513064,3.144553548316659,1.810900088814635,1.7364588845842934,3600.023,4.955453637131294,0,291276,3.837657222872985,1.1177964142583088,3.433234508467613,3600.636,4.955453637131294,0,10217824,2.9480223529755585,2.0074312841557354,1.4685545533955386,3601.114,4.955453637131294,0,555238,3.2923189403121738,1.66313469681912,1.979586468016692,3600.02,4.955453637131294,0,94040,3.7573186696202585,1.1981349675110353,3.1359728006483145,3600.029,4.955453637131294,0,290894,3.833272976878071,1.122180660253223,3.4159143109925663,3600.019
7,12,3600.025,4.834393385358019,0,14939891,2.9550581499657156,1.8793352353923032,1.5723954376606257,3600.042,4.834393385358019,0,1964169,2.821915736314555,2.012477649043464,1.4022097277233458,3600.65,4.834393385358019,0,13422364,2.7810146216208613,2.0533787637371574,1.354360272314984,3600.021,4.834393385358019,0,332379,3.845275768973306,0.9891176163847128,3.8875819268370035,3600.02,4.834393385358019,0,327747,3.2843030218544538,1.550090363503565,2.1187816524651923,3600.037,4.834393385358019,0,210034,3.763389108982135,1.0710042763758838,3.513888032003825,3600.573,4.834393385358019,0,5987598,3.0408501700550126,1.7935432153030062,1.6954429333565195,3600.02,4.834393385358019,0,312068,3.698929493478068,1.135463891879951,3.2576372704849907,3600.583,4.834393385358019,0,10373622,2.8368383701428783,1.9975550152151405,1.4201553141390428,3601.052,4.834393385358019,0,284055,3.3040526329048903,1.5303407524531285,2.159030678369187,3600.021,4.834393385358019,0,67733,3.6939214570227596,1.1404719283352591,3.238941148174298,3600.015,4.834393385358019,0,294042,3.7051717779329367,1.129221607425082,3.281173291026275,3600.015
8,12,3600.026,4.881677854950078,0,14837259,2.958550079028357,1.9231277759217207,1.5384053603044534,3600.15,4.892048876000209,0,1974160,2.8622518216663777,2.0297970543338315,1.410117240812409,3600.654,4.8762367113168645,0,13107442,2.8123079750691304,2.063928736247734,1.3625993599866077,3600.019,4.892048876000209,0,325217,3.8697726984807694,1.0222761775194398,3.785447400203338,3600.017,4.892048876000209,0,345927,3.320491114873575,1.571557761126634,2.1128660982165544,3600.048,4.8762367113168645,0,210700,3.7924992405599136,1.083737470756951,3.499463055301568,3600.595,4.8762367113168645,0,6079340,3.06119069707014,1.8150460142467244,1.6865636865633886,3600.016,4.8762367113168645,0,305424,3.732599810054041,1.1436369012628234,3.2637979816254976,3600.62,4.892048876000209,0,10132907,2.874013536847992,2.0180353391522172,1.4241641269054157,3601.114,4.892048876000208,0,372642,3.2946641486012807,1.5973847273989277,2.062536402214191,3600.018,4.892048876000209,0,75250,3.742737019113372,1.149311856886837,3.2565025729843207,3600.028,4.892048876000209,0,294072,3.7514706691437487,1.1405782068564605,3.2890955189150515,3600.016
9,12,3600.028,4.745130878581253,0,14749079,2.8612682283489335,1.8838626502323192,1.5188305941497804,3600.044,4.745130878581253,0,2006282,2.7504972377874926,1.9946336407937602,1.3789485856124126,3600.574,4.745130878581253,0,13984710,2.7139748575623113,2.0311560210189414,1.3361725192340614,3600.019,4.745130878581253,0,329117,3.7806697600926107,0.964461118488642,3.9199815188165448,3600.012,4.745130878581253,0,339887,3.2145052120965705,1.5306256664846822,2.1001249897234358,3600.06,4.745130878581253,0,206108,3.7280399159468947,1.017090962634358,3.665394790541578,3600.593,4.745130878581253,0,6185037,2.950421146057259,1.7947097325239936,1.6439545028309,3600.03,4.745130878581253,0,295339,3.6298481665367937,1.115282712044459,3.2546439815988966,3600.565,4.745130878581253,0,10540836,2.7780742647203267,1.967056613860926,1.4123001062320928,3601.101,4.745130878581253,0,343002,3.172766511036186,1.5723643675450667,2.0178316022194194,3600.026,4.745130878581253,0,72894,3.574518098870368,1.1706127797108845,3.0535444006968686,3600.024,4.745130878581253,0,291704,3.621591836331123,1.1235390422501297,3.223378716842899,3600.012
10,12,3600.114,4.84240674168915,0,15051101,2.9244912154311944,1.9179155262579552,1.5248279579534814,3600.066,4.812742948722184,0,1978814,2.7818711572547743,2.03087179146741,1.3697916180345033,3600.597,4.799439099777704,0,13317330,2.7322523669930785,2.0671867327846254,1.3217249915843692,3600.018,4.84240674168915,0,331277,3.8272855425460697,1.01512119914308,3.7702744714393646,3600.021,4.812742948722184,0,346433,3.237259239950702,1.5754837087714826,2.054771637388129,3600.05,4.799439099777704,0,208750,3.711752131045262,1.087686968732442,3.4125187096530425,3600.567,4.799439099777704,0,6017639,2.973660646362399,1.825778453415305,1.6287083686412571,3600.03,4.799439099777704,0,301527,3.644091831716759,1.155347268060945,3.1541095326539796,3600.656,4.833650276524211,0,10222454,2.819964947507705,2.013685329016506,1.4004000063331592,3601.272,4.8424067416891505,0,305967,3.2724832314528824,1.569923510236268,2.084485779157728,3600.026,4.839647081498846,0,64784,3.693340099756818,1.1463069817420282,3.221946789632299,3600.021,4.84240674168915,0,292649,3.6888416892060194,1.1535650524831302,3.197775176411185,3600.018
1,13,3600.015,5.411563899520434,0,12255570,3.7482393676735315,1.6633245318469028,2.2534624457871764,3600.031,5.411563899520434,0,1638713,3.653207688131345,1.7583562113890894,2.0776266290465317,3600.579,5.385349522462957,0,14327120,3.5127962056772413,1.8725533167857158,1.8759392184928774,3600.017,5.411563899520434,0,300193,4.587621092127753,0.8239428073926813,5.56788778415945,3600.014,5.411563899520434,0,287489,3.9917635279721226,1.4198003715483116,2.8114963257961754,3600.041,5.385349522462957,0,190110,4.383836554795874,1.0015129676670833,4.37721397158496,3600.604,5.385349522462957,0,4862829,3.758144576104077,1.62720494635888,2.309570521226291,3600.03,5.385349522462957,0,291157,4.304645660825178,1.0807038616377787,3.9831870817058057,3600.597,5.4112406368290396,0,9763882,3.649642821325086,1.7615978155039533,2.0717798292006884,3601.241,5.411563899520434,0,269211,3.9796051657290468,1.4319587337913875,2.7791339734995524,3600.021,5.411563899520434,0,82054,4.311677644058334,1.0998862554621,3.9201123049281583,3600.031,5.411563899520434,0,265333,4.347080034946121,1.0644838645743135,4.083744413246241,3600.014
