seed,dimension,timeBoscia_BLMO_Lazy,solutionBoscia_BLMO_Lazy,terminationBoscia_BLMO_Lazy,numberNodesBoscia_BLMO_Lazy,dualGapBoscia_BLMO_Lazy,lbBoscia_BLMO_Lazy,relGapBoscia_BLMO_Lazy,timeBoscia_BLMO_DICG,solutionBoscia_BLMO_DICG,terminationBoscia_BLMO_DICG,numberNodesBoscia_BLMO_DICG,dualGapBoscia_BLMO_DICG,lbBoscia_BLMO_DICG,relGapBoscia_BLMO_DICG,timeBoscia_MIP_Lazy,solutionBoscia_MIP_Lazy,terminationBoscia_MIP_Lazy,numberNodesBoscia_MIP_Lazy,dualGapBoscia_MIP_Lazy,lbBoscia_MIP_Lazy,relGapBoscia_MIP_Lazy,timeBoscia_MIP_DICG,solutionBoscia_MIP_DICG,terminationBoscia_MIP_DICG,numberNodesBoscia_MIP_DICG,dualGapBoscia_MIP_DICG,lbBoscia_MIP_DICG,relGapBoscia_MIP_DICG,timeBoscia_BLMO_DICG_Lazy,solutionBoscia_BLMO_DICG_Lazy,terminationBoscia_BLMO_DICG_Lazy,numberNodesBoscia_BLMO_DICG_Lazy,dualGapBoscia_BLMO_DICG_Lazy,lbBoscia_BLMO_DICG_Lazy,relGapBoscia_BLMO_DICG_Lazy,timeBoscia_MIP_DICG_Lazy,solutionBoscia_MIP_DICG_Lazy,terminationBoscia_MIP_DICG_Lazy,numberNodesBoscia_MIP_DICG_Lazy,dualGapBoscia_MIP_DICG_Lazy,lbBoscia_MIP_DICG_Lazy,relGapBoscia_MIP_DICG_Lazy,timeBoscia_BLMO_DICG_WS,solutionBoscia_BLMO_DICG_WS,terminationBoscia_BLMO_DICG_WS,numberNodesBoscia_BLMO_DICG_WS,dualGapBoscia_BLMO_DICG_WS,lbBoscia_BLMO_DICG_WS,relGapBoscia_BLMO_DICG_WS,timeBoscia_BLMO_DICG_Lazy_WS,solutionBoscia_BLMO_DICG_Lazy_WS,terminationBoscia_BLMO_DICG_Lazy_WS,numberNodesBoscia_BLMO_DICG_Lazy_WS,dualGapBoscia_BLMO_DICG_Lazy_WS,lbBoscia_BLMO_DICG_Lazy_WS,relGapBoscia_BLMO_DICG_Lazy_WS,timeBoscia_MIP_DICG_Lazy_WS,solutionBoscia_MIP_DICG_Lazy_WS,terminationBoscia_MIP_DICG_Lazy_WS,numberNodesBoscia_MIP_DICG_Lazy_WS,dualGapBoscia_MIP_DICG_Lazy_WS,lbBoscia_MIP_DICG_Lazy_WS,relGapBoscia_MIP_DICG_Lazy_WS,timeBoscia_MIP_DICG_WS,solutionBoscia_MIP_DICG_WS,terminationBoscia_MIP_DICG_WS,numberNodesBoscia_MIP_DICG_WS,dualGapBoscia_MIP_DICG_WS,lbBoscia_MIP_DICG_WS,relGapBoscia_MIP_DICG_WS,minimumTime
2,62,376.895,1.6300000000000001,1,500293,0.015024080638476045,1.614975919361524,0.009302975021705445,432.777,1.6300000000000001,1,1536380,0.015052220112171222,1.614947779887829,0.009320561506463522,1207.613,1.6300000000000001,1,500293,0.015024080638476045,1.614975919361524,0.009302975021705445,3600.029,1.6300000000000001,0,774512,0.15004608618764492,1.4799539138123552,0.1013856477470483,374.23,1.6300000000000001,1,1089312,0.015044405600279642,1.6149555943997205,0.0093156775656557,3600.036,1.6300000000000001,0,655088,0.11024315908027482,1.5197568409197253,0.07253999857869234,409.064,1.6300000000000001,1,1626575,0.015053749846741349,1.6149462501532588,0.009321517570824877,374.942,1.6300000000000001,1,644332,0.016077899121808903,1.6139221008781912,0.009962004431973735,2806.194,1.6300000000000001,1,644318,0.016077899121808903,1.6139221008781912,0.009962004431973735,3600.039,1.6300000000000001,0,478947,0.24531940438009836,1.3846805956199018,0.17716678139067324,374.23
3,62,57.037,1.4700000000000013,1,195066,0.010018472892032948,1.4599815271079684,0.00686205455755199,59.784,1.4700000000000013,1,670902,0.010046711700836708,1.4599532882991646,0.006881529553963372,389.047,1.4700000000000013,1,195066,0.010018472892032948,1.4599815271079684,0.00686205455755199,3096.863,1.4700000000000013,1,670902,0.010046711700836708,1.4599532882991646,0.006881529553963372,51.163,1.4700000000000013,1,393989,0.014444413597459516,1.4555555864025418,0.009923642719244688,2095.331,1.4700000000000013,1,393984,0.014444413597397121,1.4555555864026042,0.009923642719201396,58.353,1.4700000000000013,1,736305,0.010048474855367528,1.4599515251446338,0.006882745544837217,54.321,1.4700000000000013,1,250240,0.010045495871828125,1.4599545041281732,0.006880691037579213,1128.366,1.4700000000000013,1,250409,0.01103212915905849,1.4589678708409428,0.007561598428277669,3600.037,1.4700000000000013,0,489918,0.08541428637498027,1.384585713625021,0.06168941766079244,51.163
4,62,57.463,1.4700000000000006,1,195154,0.01001670973020996,1.4599832902697907,0.0068608386116247744,59.857,1.4700000000000006,1,670902,0.010046711700836486,1.4599532882991642,0.006881529553963222,401.074,1.4700000000000006,1,195154,0.01001670973020996,1.4599832902697907,0.0068608386116247744,3174.624,1.4700000000000006,1,670902,0.010046711700836486,1.4599532882991642,0.006881529553963222,50.926,1.4700000000000006,1,393989,0.014444413597459294,1.4555555864025413,0.009923642719244539,2113.264,1.4700000000000006,1,393984,0.014444413597402228,1.4555555864025984,0.009923642719204944,58.184,1.4700000000000006,1,736305,0.01004847485536775,1.4599515251446329,0.006882745544837373,54.289,1.4700000000000006,1,250240,0.010045495871827459,1.4599545041281732,0.0068806910375787565,1034.491,1.4700000000000006,1,250409,0.011032129159061155,1.4589678708409395,0.007561598428279513,3600.03,1.4700000000000006,0,485864,0.08547730155206845,1.3845226984479322,0.06173773940137609,50.926
5,62,1027.937,1.7100000000000013,1,773800,0.015858410569767223,1.694141589430234,0.009360735058219456,1113.849,1.7100000000000013,1,2304480,0.016423556466356848,1.6935764435336444,0.009697558400191918,2155.824,1.7100000000000013,1,773800,0.015858410569767223,1.694141589430234,0.009360735058219456,3600.033,1.7100000000000013,0,732894,0.2351906615728956,1.4748093384271057,0.1594719096528966,1006.736,1.7100000000000013,1,1776012,0.016920011569929283,1.693079988430072,0.0099936279948702,3600.034,1.7100000000000013,0,637161,0.23521038790413895,1.4747896120958623,0.15948741839174962,1075.393,1.7100000000000013,1,2368553,0.016427388927841235,1.69357261107216,0.009699843290121142,976.778,1.7100000000000013,1,983300,0.016250724509260017,1.6937492754907413,0.009594527799606931,3600.043,1.7100000000000013,0,766407,0.07501879859874894,1.6349812014012524,0.0458835847986842,3600.037,1.7100000000000013,0,478657,0.3200429679932504,1.389957032006751,0.23025385722261374,976.778
6,62,567.641,1.6700000000000004,1,598596,0.01514401977158486,1.6548559802284155,0.009151261470798547,630.452,1.6700000000000004,1,1821672,0.015338271350113564,1.6546617286498868,0.009269732347425931,1475.145,1.6700000000000004,1,598596,0.01514401977158486,1.6548559802284155,0.009151261470798547,3600.053,1.6700000000000004,0,762118,0.19508546039297037,1.47491453960703,0.13226899264614214,543.999,1.6700000000000004,1,1348767,0.015267626966789072,1.6547323730332113,0.009226644269249842,3600.028,1.6700000000000004,0,647517,0.17012262159360647,1.499877378406394,0.11342435324570346,605.177,1.6700000000000004,1,1917533,0.015263932081102105,1.6547360679188983,0.009224390751510603,551.605,1.6700000000000004,1,768445,0.016512522487027947,1.6534874775129724,0.009986481731246373,3388.72,1.6700000000000004,1,768448,0.016512522487027947,1.6534874775129724,0.009986481731246373,3600.047,1.6700000000000004,0,484462,0.2850233870128225,1.384976612987178,0.20579653428087252,543.999
7,62,274.866,1.5900000000000005,1,389007,0.015000796180051568,1.574999203819949,0.009524319849603195,249.335,1.5900000000000005,1,1205562,0.015000067201245582,1.574999932798755,0.009523852597625608,919.009,1.5900000000000005,1,389007,0.015000796180051568,1.574999203819949,0.009524319849603195,3600.024,1.5900000000000005,0,756786,0.11005376812672463,1.479946231873276,0.0743633557466622,237.818,1.5900000000000005,1,837246,0.015000111047481113,1.5749998889525194,0.00952388070164068,3600.027,1.5900000000000005,0,655443,0.07008977899834945,1.519910221001651,0.04611442046370271,260.857,1.5900000000000005,1,1312757,0.015000209170260126,1.5749997908297404,0.009523943595165639,233.482,1.5900000000000005,1,497169,0.015000156538931497,1.574999843461069,0.009523909860186771,2142.178,1.5900000000000005,1,497028,0.015000026616381446,1.574999973383619,0.009523826584045233,3600.046,1.5900000000000005,0,488572,0.2053572480814725,1.384642751918528,0.14831063665839753,233.482
8,62,7.942,1.150000000000001,1,26710,0.010679393532483594,1.1393206064675174,0.009373475272772634,7.031,1.150000000000001,1,130788,0.011381628342865158,1.1386183716571359,0.009995999209375507,43.98,1.150000000000001,1,26710,0.010679393532483594,1.1393206064675174,0.009373475272772634,624.659,1.150000000000001,1,129564,0.011366041437989916,1.138633958562011,0.009982173245863991,6.173,1.150000000000001,1,48609,0.01105114177670341,1.1389488582232976,0.009702930642507188,263.862,1.150000000000001,1,48621,0.011051141776693196,1.1389488582233078,0.009702930642498135,8.169,1.150000000000001,1,135527,0.01138590085266955,1.1386140991473315,0.00999978909552943,7.562,1.150000000000001,1,33731,0.011370311696790925,1.13862968830321,0.009985961031575598,141.993,1.150000000000001,1,33731,0.011370311696790925,1.13862968830321,0.009985961031575598,624.821,1.150000000000001,1,135527,0.01138590085266955,1.1386140991473315,0.00999978909552943,6.173
9,62,99.645,1.5100000000000007,1,239154,0.010114937344408936,1.4998850626555917,0.00674380830655126,92.058,1.5100000000000007,1,784878,0.010199799253155284,1.4998002007468454,0.006800772028218265,534.25,1.5100000000000007,1,239154,0.010114937344408936,1.4998850626555917,0.00674380830655126,3600.117,1.5100000000000007,0,775308,0.01550052802730173,1.494499471972699,0.010371718637572653,87.489,1.5100000000000007,1,496393,0.014386296290385348,1.4956137037096153,0.009618992026284988,2538.396,1.5100000000000007,1,496384,0.014386296290321177,1.4956137037096795,0.009618992026241668,96.113,1.5100000000000007,1,864893,0.010209613811200668,1.4997903861888,0.006807360485317472,89.844,1.5100000000000007,1,306647,0.014477155836647215,1.4955228441633535,0.009680330790765173,1261.747,1.5100000000000007,1,306647,0.014477155836647215,1.4955228441633535,0.009680330790765173,3600.092,1.5100000000000007,0,485312,0.1254220779594042,1.3845779220405965,0.09058506275656673,87.489
10,62,525.29,1.6700000000000004,1,598596,0.01514401977158486,1.6548559802284155,0.009151261470798547,581.56,1.6700000000000004,1,1821672,0.015338271350114008,1.6546617286498864,0.009269732347426202,1588.308,1.6700000000000004,1,598596,0.01514401977158486,1.6548559802284155,0.009151261470798547,3600.027,1.6700000000000004,0,763088,0.19508495477531418,1.4749150452246862,0.13226860449145073,560.104,1.6700000000000004,1,1348767,0.015267626966788184,1.6547323730332122,0.0092266442692493,3600.035,1.6700000000000004,0,690134,0.1505195896913698,1.5194804103086306,0.09905990802526825,601.249,1.6700000000000004,1,1917533,0.01526393208110255,1.6547360679188978,0.009224390751510873,539.596,1.6700000000000004,1,768445,0.016512522487027947,1.6534874775129724,0.009986481731246373,3278.489,1.6700000000000004,1,768448,0.016512522487027947,1.6534874775129724,0.009986481731246373,3600.056,1.6700000000000004,0,478067,0.28509379138119484,1.3849062086188055,0.20585783326477,525.29
1,63,380.376,1.6350000000000011,1,509805,0.015000430560774713,1.6199995694392264,0.009259527498496319,434.688,1.6350000000000011,1,1571916,0.015000108861700667,1.6199998911383005,0.00925932708005355,1230.835,1.6350000000000011,1,509805,0.015000430560774713,1.6199995694392264,0.009259527498496319,3600.037,1.6350000000000011,0,774522,0.15505693816324762,1.4799430618367535,0.10477223223088519,420.767,1.6350000000000011,1,1090091,0.015000183160144065,1.619999816839857,0.009259373367958157,3600.114,1.6350000000000011,0,709228,0.11000506164685087,1.5249949383531503,0.0721347060768909,454.231,1.6350000000000011,1,1688887,0.015000232152979187,1.619999767847022,0.009259403890479861,409.038,1.6350000000000011,1,652586,0.01558470653722921,1.619415293462772,0.009623662688713196,2694.747,1.6350000000000011,1,652639,0.015000022038988314,1.6199999779610128,0.009259272989539082,3600.044,1.6350000000000011,0,488659,0.25033714410021624,1.3846628558997849,0.18079285006713172,380.376
2,63,380.373,1.6350000000000002,1,509633,0.015000650106676172,1.619999349893324,0.009259664275583787,437.175,1.6350000000000002,1,1571916,0.015000108861700667,1.6199998911382996,0.009259327080053554,1262.716,1.6350000000000002,1,509633,0.015000650106676172,1.619999349893324,0.009259664275583787,3600.029,1.6350000000000002,0,766222,0.16002268173781165,1.4749773182621886,0.10849162204497464,419.901,1.6350000000000002,1,1090091,0.015000183160144065,1.6199998168398562,0.009259373367958162,3600.028,1.6350000000000002,0,711314,0.09631412551446417,1.538685874485536,0.06259505407279252,452.246,1.6350000000000002,1,1688887,0.015000232152979187,1.619999767847021,0.009259403890479866,405.711,1.6350000000000002,1,652586,0.015584706537226545,1.6194152934627737,0.00962366268871154,2797.186,1.6350000000000002,1,652639,0.015000022038988314,1.619999977961012,0.009259272989539087,3600.065,1.6350000000000002,0,485527,0.25040799925128,1.3845920007487202,0.18085327599456844,380.373
3,63,83.631,1.5150000000000012,1,257486,0.010014624209986556,1.5049853757900147,0.006654300015858666,97.62,1.5150000000000012,1,868062,0.010044254719608237,1.504955745280393,0.006674119655084515,508.456,1.5150000000000012,1,257486,0.010014624209986556,1.5049853757900147,0.006654300015858666,3600.014,1.5150000000000012,0,786634,0.035083131665818,1.4799168683341832,0.023706150268635092,110.672,1.5150000000000012,1,524839,0.014743585648659074,1.5002564143513422,0.009827377178742928,2590.249,1.5150000000000012,1,524752,0.014743585648578694,1.5002564143514225,0.009827377178688824,100.626,1.5150000000000012,1,945813,0.010045461173997738,1.5049545388260035,0.0066749266604651586,114.877,1.5150000000000012,1,328989,0.010014155636007827,1.5049858443639934,0.006653986596292409,1354.385,1.5150000000000012,1,328989,0.010014155636007827,1.5049858443639934,0.006653986596292409,3600.044,1.5150000000000012,0,491210,0.13050591649971865,1.3844940835002826,0.09426253102488756,83.631
4,63,60.087,1.4750000000000008,1,197021,0.01000035964858581,1.464999640351415,0.006826185736255189,71.102,1.4750000000000008,1,682572,0.010000039363197821,1.464999960636803,0.006825965619037305,402.341,1.4750000000000008,1,197021,0.01000035964858581,1.464999640351415,0.006826185736255189,3147.255,1.4750000000000008,1,682572,0.010000039363197821,1.464999960636803,0.006825965619037305,81.153,1.4750000000000008,1,393674,0.014360187811474301,1.4606398121885265,0.009831436670179447,1999.085,1.4750000000000008,1,393669,0.0143601878114068,1.460639812188594,0.00983143667013278,72.332,1.4750000000000008,1,755997,0.010000055600836166,1.4649999443991646,0.0068259767784069475,83.474,1.4750000000000008,1,251374,0.01000000801732126,1.4649999919826795,0.006825944076482622,1054.215,1.4750000000000008,1,251364,0.014075566873176681,1.460924433126824,0.009634698793455507,3600.044,1.4750000000000008,0,499148,0.09048486859496219,1.3845151314050386,0.06535491490305058,60.087
5,63,1821.539,1.7550000000000012,1,1017926,0.015687153722883096,1.7393128462771181,0.009019167400770018,1910.237,1.7550000000000012,1,2971986,0.01709805607172954,1.7379019439282717,0.009838331864156788,3484.496,1.7550000000000012,1,1017926,0.015687153722883096,1.7393128462771181,0.009019167400770018,3600.04,1.7550000000000012,0,749278,0.28012443998511505,1.4748755600148862,0.1899308982937433,1988.087,1.7550000000000012,1,2327736,0.016818511360601862,1.7381814886393994,0.009675923642338942,3600.043,1.7550000000000012,0,671875,0.2619777558134402,1.493022244186561,0.1754680861812429,1876.652,1.7550000000000012,1,3084979,0.016579202011818284,1.738420797988183,0.00953693261781316,2024.87,1.7550000000000012,1,1294360,0.01686925104527326,1.738130748954728,0.009705398201727942,3600.059,1.7550000000000012,0,739088,0.12510749466749504,1.6298925053325062,0.07675812623113602,3600.044,1.7550000000000012,0,483616,0.3453716200232655,1.4096283799767357,0.24500898600591842,1821.539
6,63,720.906,1.6750000000000005,1,657361,0.015019226293736088,1.6599807737062644,0.009047831475904647,751.521,1.6750000000000005,1,1993970,0.015041905810325051,1.6599580941896754,0.009061617798049235,1627.714,1.6750000000000005,1,657361,0.015019226293735866,1.6599807737062646,0.009047831475904511,3600.036,1.6750000000000005,0,755998,0.20014338590754566,1.4748566140924548,0.1357036229794466,823.922,1.6750000000000005,1,1448930,0.0151675125834001,1.6598324874166004,0.009137977897400448,3600.031,1.6750000000000005,0,693095,0.15546040081607027,1.5195395991839302,0.10230756796305959,746.02,1.6750000000000005,1,2103915,0.015042242040032683,1.6599577579599678,0.009061822186679672,820.218,1.6750000000000005,1,844056,0.016334752991187917,1.6586652470088126,0.00984813121312183,3600.027,1.6750000000000005,0,812940,0.020029244266497548,1.654970755733503,0.012102476250476309,3600.044,1.6750000000000005,0,481145,0.2901329506842476,1.3848670493157529,0.20950238568214835,720.906
7,63,441.246,1.6350000000000005,1,509847,0.01500008258113561,1.6199999174188648,0.009259310707271604,458.775,1.6350000000000005,1,1571916,0.015000108861700667,1.6199998911382998,0.009259327080053554,1139.631,1.6350000000000005,1,509847,0.01500008258113561,1.6199999174188648,0.009259310707271604,3600.034,1.6350000000000005,0,660774,0.18013299865453658,1.4548670013454639,0.1238140658135412,484.932,1.6350000000000005,1,1090091,0.015000183160144065,1.6199998168398564,0.009259373367958162,3600.026,1.6350000000000005,0,696136,0.11502718504493559,1.5199728149550649,0.07567713311263145,457.23,1.6350000000000005,1,1688887,0.015000232152979187,1.6199997678470213,0.009259403890479865,509.668,1.6350000000000005,1,652586,0.015584706537226989,1.6194152934627735,0.009623662688711817,2814.495,1.6350000000000005,1,652639,0.015000022038988314,1.6199999779610121,0.009259272989539087,3600.15,1.6350000000000005,0,487772,0.25034741909341873,1.3846525809065817,0.18080161229288816,441.246
8,63,6.612,1.195000000000001,1,35005,0.010544361974936578,1.1844556380250644,0.008902285266266298,8.376,1.195000000000001,1,166210,0.011174662596255436,1.1838253374037455,0.009439452124552982,53.683,1.195000000000001,1,35005,0.010544361974936578,1.1844556380250644,0.008902285266266298,902.731,1.195000000000001,1,166572,0.011175262478511527,1.1838247375214894,0.009439963640148775,8.568,1.195000000000001,1,64668,0.011032398666481091,1.1839676013335199,0.009318159258796558,329.027,1.195000000000001,1,64670,0.0110323986664711,1.1839676013335299,0.00931815925878804,9.435,1.195000000000001,1,171467,0.011172573282545839,1.1838274267174551,0.009437670584745123,9.617,1.195000000000001,1,44097,0.011340849933964448,1.1836591500660365,0.009581178782195651,182.568,1.195000000000001,1,44097,0.011340849933964448,1.1836591500660365,0.009581178782195651,1265.987,1.195000000000001,1,171467,0.011172573282545839,1.1838274267174551,0.009437670584745123,6.612
9,63,128.924,1.5550000000000006,1,307423,0.015393868288759549,1.539606131711241,0.009998575591310212,155.885,1.5550000000000006,1,1027422,0.01539577192508812,1.5396042280749125,0.009999824399247499,562.191,1.5550000000000006,1,307423,0.015393868288759549,1.539606131711241,0.009998575591310212,3600.023,1.5550000000000006,0,675228,0.10005548890723892,1.4549445110927617,0.06876928167665342,165.052,1.5550000000000006,1,650284,0.015352235823117955,1.5396477641768826,0.009971264973924393,3294.553,1.5550000000000006,1,650315,0.015352235823117955,1.5396477641768826,0.009971264973924393,162.544,1.5550000000000006,1,1115555,0.015395320526066403,1.5396046794739342,0.009999528275873268,173.986,1.5550000000000006,1,394272,0.015395794038432609,1.539604205961568,0.009999838905881063,1641.497,1.5550000000000006,1,394260,0.015395794038432609,1.539604205961568,0.009999838905881063,3600.041,1.5550000000000006,0,490934,0.17056320509824996,1.3844367949017506,0.12320042758640659,128.924
10,63,720.073,1.6750000000000005,1,657361,0.015019226293736088,1.6599807737062644,0.009047831475904647,755.571,1.6750000000000005,1,1993970,0.015041905810325495,1.659958094189675,0.009061617798049504,1630.001,1.6750000000000005,1,657361,0.01501922629373631,1.6599807737062642,0.009047831475904782,3600.033,1.6750000000000005,0,680582,0.22016552714530135,1.4548344728546991,0.15133372988700844,872.306,1.6750000000000005,1,1448930,0.015167512583399212,1.6598324874166013,0.009137977897399906,3600.036,1.6750000000000005,0,686620,0.15548856097634478,1.5195114390236557,0.10232799634351693,771.037,1.6750000000000005,1,2103915,0.01504224204003246,1.659957757959968,0.009061822186679539,832.85,1.6750000000000005,1,844056,0.016334752991189916,1.6586652470088106,0.009848131213123047,3600.019,1.6750000000000005,0,785678,0.020057040725329323,1.6549429592746712,0.012119475546226638,3600.046,1.6750000000000005,0,487135,0.29010593582582644,1.384894064174174,0.2094787921549938,720.073
1,64,1835.802,1.7600000000000007,1,1042238,0.015092225590449981,1.7449077744095507,0.008649297006861553,1920.685,1.7600000000000007,1,3094956,0.015150251227466605,1.744849748772534,0.00868284001996418,3379.403,1.7600000000000007,1,1042238,0.015092225590449537,1.7449077744095511,0.008649297006861296,3600.033,1.7600000000000007,0,637244,0.3051117811418531,1.4548882188581476,0.2097149301142301,2136.231,1.7600000000000007,1,2363996,0.015162354007368206,1.7448376459926325,0.008689836582900177,3600.037,1.7600000000000007,0,648920,0.2800536450347122,1.4799463549652885,0.18923229487009394,1940.553,1.7600000000000007,1,3221691,0.015186133646342581,1.744813866353658,0.008703583768553388,2013.477,1.7600000000000007,1,1334785,0.017407617107675577,1.742592382892325,0.009989494547647863,3600.034,1.7600000000000007,0,712791,0.15000380972444183,1.6099961902755588,0.09317028861960719,3600.059,1.7600000000000007,0,479115,0.37003078422519176,1.389969215774809,0.266215093129905,1835.802
2,64,1906.472,1.7599999999999998,1,1042238,0.015092225590448649,1.7449077744095511,0.008649297006860788,1921.11,1.7599999999999998,1,3094956,0.015150251227467049,1.7448497487725327,0.00868284001996444,3478.908,1.7599999999999998,1,1042238,0.01509222559044332,1.7449077744095565,0.008649297006857707,3600.037,1.7599999999999998,0,635222,0.31011319430996354,1.4498868056900363,0.21388786565470755,1674.616,1.7599999999999998,1,2363996,0.015162354007366874,1.744837645992633,0.008689836582899412,3600.06,1.7599999999999998,0,647011,0.28007263984490316,1.4799273601550966,0.18924755862041195,1947.759,1.7599999999999998,1,3221691,0.015186133646341249,1.7448138663536585,0.008703583768552623,2034.694,1.7599999999999998,1,1334785,0.01740761710767469,1.742592382892325,0.009989494547647353,3600.026,1.7599999999999998,0,713358,0.1500036623844465,1.6099963376155533,0.09317018857732674,3600.048,1.7599999999999998,0,493741,0.3502210879740164,1.4097789120259834,0.24842270301143612,1674.616
3,64,66.835,1.4800000000000015,1,198288,0.010395400216421935,1.4696045997835796,0.0070736034835171355,72.9,1.4800000000000015,1,689286,0.013198273389866566,1.466801726610135,0.008997994173601467,362.188,1.4800000000000015,1,198288,0.010395400216422823,1.4696045997835787,0.007073603483517744,3600.021,1.4800000000000015,0,660230,0.02518933770054277,1.4548106622994588,0.01731451270829206,67.448,1.4800000000000015,1,395861,0.014641687897168465,1.465358312102833,0.00999188237869085,2094.39,1.4800000000000015,1,395863,0.014641687897376965,1.4653583121026246,0.009991882378834558,76.984,1.4800000000000015,1,771353,0.01131416505302818,1.4686858349469734,0.007703597858582653,85.9,1.4800000000000015,1,253569,0.014570142930658836,1.4654298570693427,0.009942572727293212,1083.859,1.4800000000000015,1,253657,0.014570142930658836,1.4654298570693427,0.009942572727293212,3600.035,1.4800000000000015,0,488143,0.1150676593360187,1.3649323406639828,0.0843028301901346,66.835
4,64,39.37,1.440000000000001,1,152666,0.010439334377671194,1.4295606656223299,0.007302477347560934,46.21,1.440000000000001,1,567188,0.01078687825840663,1.4292131217415944,0.007547424589316726,279.085,1.440000000000001,1,152666,0.010439334377663645,1.4295606656223374,0.007302477347555614,3105.863,1.440000000000001,1,567188,0.010786878258441046,1.42921312174156,0.007547424589340989,39.775,1.440000000000001,1,297007,0.011147490236451008,1.42885250976355,0.007801708126121233,1616.766,1.440000000000001,1,296982,0.011147490236465663,1.4288525097635354,0.00780170812613157,46.733,1.440000000000001,1,611741,0.010772771029921246,1.4292272289700798,0.0075374795634730865,51.128,1.440000000000001,1,194987,0.010967197101318993,1.429032802898682,0.007674559379653767,826.992,1.440000000000001,1,194987,0.010967197101318549,1.4290328028986825,0.007674559379653454,3600.039,1.440000000000001,0,496668,0.07007499977027587,1.3699250002297252,0.051152435176031436,39.37
5,64,3552.052,1.8000000000000012,1,1337389,0.015549043510984184,1.784450956489017,0.008713628948131803,3535.11,1.8000000000000012,1,3868760,0.016460974921383986,1.7835390250786172,0.009229388698494219,3600.058,1.8000000000000012,0,911457,0.10002070522864104,1.6999792947713601,0.058836425558990935,3600.038,1.8000000000000012,0,638904,0.3450808345634784,1.4549191654365228,0.2371821354487024,2996.746,1.8000000000000012,1,3106837,0.016275432420068237,1.783724567579933,0.009124408956338993,3600.047,1.8000000000000012,0,651458,0.32553302579016674,1.4744669742098344,0.22078014054171652,3359.834,1.8000000000000012,1,3993385,0.016096813501562446,1.7839031864984387,0.009023367200300997,3341.892,1.8000000000000012,1,1709984,0.01761082724052976,1.7823891727594714,0.009880461298620271,3600.046,1.8000000000000012,0,700797,0.19003426596026762,1.6099657340397335,0.11803621775441937,3600.048,1.8000000000000012,0,492228,0.3901160367988923,1.4098839632011089,0.2767008115427761,2996.746
6,64,249.158,1.600000000000001,1,397085,0.015548029685889198,1.5844519703141118,0.009812875351978551,265.273,1.600000000000001,1,1307602,0.015840701466174556,1.5841592985338264,0.009999437228841486,850.692,1.600000000000001,1,397085,0.015548029685889198,1.5844519703141118,0.009812875351978551,3600.03,1.600000000000001,0,650370,0.1506270960605065,1.4493729039394945,0.10392570169560351,232.186,1.600000000000001,1,853194,0.015837714849309625,1.5841622851506914,0.009997533079638419,3600.024,1.600000000000001,0,683570,0.06029793889795232,1.5397020611020487,0.039162082341302966,271.65,1.600000000000001,1,1425487,0.015791662971476716,1.5842083370285243,0.009968173126204412,291.442,1.600000000000001,1,514407,0.015839072492849438,1.5841609275071515,0.009998398658761221,2221.737,1.600000000000001,1,514295,0.01575239713117993,1.584247602868821,0.009943140897076213,3600.046,1.600000000000001,0,490017,0.2350881352675196,1.3649118647324814,0.1722368611057507,232.186
7,64,441.84,1.6400000000000006,1,512606,0.015000197157017281,1.6249998028429833,0.00923089167812452,478.359,1.6400000000000006,1,1622202,0.015000412031435983,1.6249995879685646,0.009231025129174472,1209.776,1.6400000000000006,1,512606,0.015000197157017281,1.6249998028429833,0.00923089167812452,3600.029,1.6400000000000006,0,645212,0.20508980879584326,1.4349101912041573,0.14292867250718644,402.291,1.6400000000000006,1,1097472,0.016221257457587956,1.6237787425424126,0.009989820061438736,3600.034,1.6400000000000006,0,673005,0.12009117998008856,1.519908820019912,0.07901209493508649,470.462,1.6400000000000006,1,1734843,0.015000071089573241,1.6249999289104273,0.009230813382023273,513.223,1.6400000000000006,1,657860,0.01616527746712526,1.6238347225328753,0.009955001726967928,2865.56,1.6400000000000006,1,657860,0.016165277467125705,1.6238347225328749,0.009955001726968204,3600.161,1.6400000000000006,0,486931,0.2554970889276875,1.384502911072313,0.1845406657395918,402.291
8,64,7.551,1.1600000000000013,1,30718,0.01007195879170908,1.1499280412082922,0.008758773097772206,7.907,1.1600000000000013,1,155632,0.010018470111173405,1.1499815298888278,0.008711853060928658,59.018,1.1600000000000013,1,30718,0.01007195879170908,1.1499280412082922,0.008758773097772206,872.296,1.1600000000000013,1,155304,0.010016305511173718,1.1499836944888275,0.008709954375158343,7.352,1.1600000000000013,1,57150,0.010026728115175354,1.149973271884826,0.008719096661039238,284.221,1.1600000000000013,1,57155,0.010026728115175354,1.149973271884826,0.008719096661039238,9.113,1.1600000000000013,1,160549,0.010027835328364043,1.1499721646716372,0.00872006787331882,8.581,1.1600000000000013,1,38625,0.010021294249734192,1.149978705750267,0.008714330273790693,164.431,1.1600000000000013,1,38625,0.010021294249734192,1.149978705750267,0.008714330273790693,1200.095,1.1600000000000013,1,160829,0.010014557520848122,1.1499854424791531,0.008708421125104516,7.352
